Class,Predicates,Total_Branches,Covered_Branches,Total_Methods,Branchless_Methods,Covered_Methods,Covered_Branchless_Methods,Total_Goals,Covered_Goals,Statements_Executed,Coverage,BranchCoverage,NumberOfGeneratedTestCases,DefUseCoverage,WeakMutationScore,Creation_Time,Minimization_Time,Total_Time,Test_Execution_Time,Goal_Computation_Time,Result_Size,Result_Length,Minimized_Size,Minimized_Length,Chromosome_Length,Population_Size,Random_Seed,Budget,AllPermission,SecurityPermission,UnresolvedPermission,AWTPermission,FilePermission,SerializablePermission,ReflectPermission,RuntimePermission,NetPermission,SocketPermission,SQLPermission,PropertyPermission,LoggingPermission,SSLPermission,AuthPermission,AudioPermission,OtherPermission,Threads,Branches,MutationScore,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,Error_Predicates,Error_Branches_Covered,Error_Branchless_Methods,Error_Branchless_Methods_Covered,AssertionContract,EqualsContract,EqualsHashcodeContract,EqualsNullContract,EqualsSymmetricContract,HashCodeReturnsNormallyContract,JCrasherExceptionContract,NullPointerExceptionContract,ToStringReturnsNormallyContract,UndeclaredExceptionContract,Contract_Violations,Unique_Violations,Data_File,Definitions,Uses,DefUsePairs,IntraMethodPairs,InterMethodPairs,IntraClassPairs,ParameterPairs,AliasingIntraMethodPairs,AliasingInterMethodPairs,AliasingIntraClassPairs,AliasingParameterPairs,CoveredIntraMethodPairs,CoveredInterMethodPairs,CoveredIntraClassPairs,CoveredParameterPairs,CoveredAliasIntraMethodPairs,CoveredAliasInterMethodPairs,CoveredAliasIntraClassPairs,CoveredAliasParameterPairs,CoverageTimeline_T1,CoverageTimeline_T2,CoverageTimeline_T3,CoverageTimeline_T4,CoverageTimeline_T5,CoverageTimeline_T6,CoverageTimeline_T7,CoverageTimeline_T8,CoverageTimeline_T9,CoverageTimeline_T10
org.jsecurity.SecurityUtils,3,6,2,4,3,3,2,9,6,13876,0.6666666666666666,0.4444444444444444,3,,,65177,272,64905,61845,0,2,13,3,5,40,50,1433806027462,60,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,12,101101000,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_org.jsecurity.SecurityUtils-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
org.jsecurity.aop.AnnotationHandler,1,2,2,4,3,4,3,5,5,152343,1.0,1.0,3,,,55592,87,55505,40958,0,1,5,3,6,40,50,1433806149486,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11111,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_org.jsecurity.aop.AnnotationHandler-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
org.jsecurity.aop.AnnotationMethodInterceptor,3,6,1,5,3,4,3,9,4,85314,0.4444444444444444,0.4444444444444444,1,,,61066,64,61002,44762,0,2,6,1,2,40,50,1433806260971,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,111000100,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_org.jsecurity.aop.AnnotationMethodInterceptor-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444
org.jsecurity.aop.MethodInterceptorSupport,0,0,0,2,2,2,2,2,2,3288,1.0,1.0,1,,,2278,102,2176,1358,0,1,9,1,2,40,50,1433806378390,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_org.jsecurity.aop.MethodInterceptorSupport-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
org.jsecurity.authc.AbstractAuthenticator,12,24,17,9,4,9,4,28,21,106306,0.75,0.75,10,,,61692,691,61001,31839,0,7,68,10,37,40,50,1433806437594,60,0,0,0,0,0,0,0,0,0,447,0,0,0,0,0,0,0,3,1111111111111000111101010011,0.22448979591836735,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_org.jsecurity.authc.AbstractAuthenticator-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
org.jsecurity.authc.SimpleAccount,10,20,16,32,27,31,26,47,40,83512,0.851063829787234,0.8936170212765957,20,,,63134,2120,61014,19397,0,9,134,20,90,40,50,1433806587533,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11111101111111111111111111111111111000111110100,0.3829787234042553,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_org.jsecurity.authc.SimpleAccount-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9138238440508737,0.851063829787234,0.851063829787234,0.851063829787234,0.851063829787234,0.851063829787234,0.851063829787234,0.851063829787234,0.851063829787234,0.851063829787234
org.jsecurity.authc.SimpleAuthenticationInfo,15,30,29,11,8,11,8,38,37,73641,0.9736842105263158,0.9736842105263158,14,,,61537,529,61008,25725,0,8,50,14,50,40,50,1433806709136,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11111111111111111101111111111111111111,0.5294117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_org.jsecurity.authc.SimpleAuthenticationInfo-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158
org.jsecurity.authc.UsernamePasswordToken,7,14,9,21,15,20,15,29,21,10627,0.7241379310344828,0.8275862068965517,14,,,6177,2479,3698,1671,0,9,292,14,33,40,50,1433806831084,60,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,3,11111111111111111111100000000,0.5576923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_org.jsecurity.authc.UsernamePasswordToken-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7241379310344828,0.7241379310344828,0.7241379310344828,0.7241379310344828,0.7241379310344828,0.7241379310344828,0.7241379310344828,0.7241379310344828,0.7241379310344828,0.7241379310344828
org.jsecurity.authc.credential.AllowAllCredentialsMatcher,0,0,0,2,2,2,2,2,2,4427,1.0,1.0,1,,,9304,201,9103,780,0,4,47,1,4,40,50,1433806895462,60,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,3,11,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_org.jsecurity.authc.credential.AllowAllCredentialsMatcher-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
org.jsecurity.authc.credential.HashedCredentialsMatcher,5,10,7,10,7,10,7,17,14,162316,0.8235294117647058,0.8235294117647058,5,,,61339,334,61005,28429,0,3,26,5,21,40,50,1433806960993,60,0,0,0,0,0,0,0,0,0,549,0,0,0,0,0,0,0,3,11111111110001111,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_org.jsecurity.authc.credential.HashedCredentialsMatcher-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058
