Class,Predicates,Total_Branches,Covered_Branches,Total_Methods,Branchless_Methods,Covered_Methods,Covered_Branchless_Methods,Total_Goals,Covered_Goals,Statements_Executed,Coverage,BranchCoverage,NumberOfGeneratedTestCases,DefUseCoverage,WeakMutationScore,Creation_Time,Minimization_Time,Total_Time,Test_Execution_Time,Goal_Computation_Time,Result_Size,Result_Length,Minimized_Size,Minimized_Length,Chromosome_Length,Population_Size,Random_Seed,Budget,AllPermission,SecurityPermission,UnresolvedPermission,AWTPermission,FilePermission,SerializablePermission,ReflectPermission,RuntimePermission,NetPermission,SocketPermission,SQLPermission,PropertyPermission,LoggingPermission,SSLPermission,AuthPermission,AudioPermission,OtherPermission,Threads,Branches,MutationScore,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,Error_Predicates,Error_Branches_Covered,Error_Branchless_Methods,Error_Branchless_Methods_Covered,AssertionContract,EqualsContract,EqualsHashcodeContract,EqualsNullContract,EqualsSymmetricContract,HashCodeReturnsNormallyContract,JCrasherExceptionContract,NullPointerExceptionContract,ToStringReturnsNormallyContract,UndeclaredExceptionContract,Contract_Violations,Unique_Violations,Data_File,Definitions,Uses,DefUsePairs,IntraMethodPairs,InterMethodPairs,IntraClassPairs,ParameterPairs,AliasingIntraMethodPairs,AliasingInterMethodPairs,AliasingIntraClassPairs,AliasingParameterPairs,CoveredIntraMethodPairs,CoveredInterMethodPairs,CoveredIntraClassPairs,CoveredParameterPairs,CoveredAliasIntraMethodPairs,CoveredAliasInterMethodPairs,CoveredAliasIntraClassPairs,CoveredAliasParameterPairs,CoverageTimeline_T1,CoverageTimeline_T2,CoverageTimeline_T3,CoverageTimeline_T4,CoverageTimeline_T5,CoverageTimeline_T6,CoverageTimeline_T7,CoverageTimeline_T8,CoverageTimeline_T9,CoverageTimeline_T10
br.com.jnfe.base.CRT,0,0,0,1,1,1,1,1,1,2289,1.0,1.0,1,,,2478,128,2350,1020,0,3,29,1,2,40,50,1433770576872,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_br.com.jnfe.base.CRT-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
br.com.jnfe.base.CST_COFINS,2,4,4,5,4,5,4,8,8,12507,1.0,1.0,6,,,11270,827,10443,3642,0,4,76,6,12,40,50,1433770637395,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11111111,0.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_br.com.jnfe.base.CST_COFINS-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
br.com.jnfe.base.CST_Grupo,2,4,4,5,4,5,4,8,8,2971,1.0,1.0,6,,,4739,1505,3234,938,0,9,175,6,12,40,50,1433770720343,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11111111,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_br.com.jnfe.base.CST_Grupo-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
br.com.jnfe.base.CST_IPI,0,0,0,4,4,4,4,4,4,2824,1.0,1.0,4,,,3693,1101,2592,809,0,1,25,4,8,40,50,1433770793485,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1111,0.21428571428571427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_br.com.jnfe.base.CST_IPI-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
br.com.jnfe.base.CST_PIS,2,4,4,5,4,5,4,8,8,8534,1.0,1.0,6,,,8742,416,8326,2511,0,6,47,6,12,40,50,1433770852305,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11111111,0.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_br.com.jnfe.base.CST_PIS-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
br.com.jnfe.base.CStat,0,0,0,3,3,3,3,3,3,3079,1.0,1.0,3,,,12109,952,11157,744,0,2,33,3,6,40,50,1433770928977,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,111,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_br.com.jnfe.base.CStat-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
br.com.jnfe.base.C_ICMS,0,0,0,7,7,7,7,7,7,2876,1.0,1.0,6,,,4718,792,3926,968,0,5,53,6,12,40,50,1433770997852,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1111111,0.46153846153846156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_br.com.jnfe.base.C_ICMS-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
br.com.jnfe.base.ConsReciNFe,0,0,0,7,7,7,7,7,7,4986,1.0,1.0,6,,,2444,498,1946,899,0,1,15,6,12,40,50,1433771059362,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1111111,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_br.com.jnfe.base.ConsReciNFe-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
br.com.jnfe.base.ContribICMS,0,0,0,1,1,1,1,1,1,2092,1.0,1.0,1,,,2306,99,2207,916,0,2,19,1,2,40,50,1433771117356,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_br.com.jnfe.base.ContribICMS-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
br.com.jnfe.base.FinNFe,0,0,0,1,1,1,1,1,1,2153,1.0,1.0,1,,,2243,68,2175,868,0,1,4,1,2,40,50,1433771177396,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_br.com.jnfe.base.FinNFe-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
