Class,Predicates,Total_Branches,Covered_Branches,Total_Methods,Branchless_Methods,Covered_Methods,Covered_Branchless_Methods,Total_Goals,Covered_Goals,Statements_Executed,Coverage,BranchCoverage,NumberOfGeneratedTestCases,DefUseCoverage,WeakMutationScore,Creation_Time,Minimization_Time,Total_Time,Test_Execution_Time,Goal_Computation_Time,Result_Size,Result_Length,Minimized_Size,Minimized_Length,Chromosome_Length,Population_Size,Random_Seed,Budget,AllPermission,SecurityPermission,UnresolvedPermission,AWTPermission,FilePermission,SerializablePermission,ReflectPermission,RuntimePermission,NetPermission,SocketPermission,SQLPermission,PropertyPermission,LoggingPermission,SSLPermission,AuthPermission,AudioPermission,OtherPermission,Threads,Branches,MutationScore,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,Error_Predicates,Error_Branches_Covered,Error_Branchless_Methods,Error_Branchless_Methods_Covered,AssertionContract,EqualsContract,EqualsHashcodeContract,EqualsNullContract,EqualsSymmetricContract,HashCodeReturnsNormallyContract,JCrasherExceptionContract,NullPointerExceptionContract,ToStringReturnsNormallyContract,UndeclaredExceptionContract,Contract_Violations,Unique_Violations,Data_File,Definitions,Uses,DefUsePairs,IntraMethodPairs,InterMethodPairs,IntraClassPairs,ParameterPairs,AliasingIntraMethodPairs,AliasingInterMethodPairs,AliasingIntraClassPairs,AliasingParameterPairs,CoveredIntraMethodPairs,CoveredInterMethodPairs,CoveredIntraClassPairs,CoveredParameterPairs,CoveredAliasIntraMethodPairs,CoveredAliasInterMethodPairs,CoveredAliasIntraClassPairs,CoveredAliasParameterPairs,CoverageTimeline_T1,CoverageTimeline_T2,CoverageTimeline_T3,CoverageTimeline_T4,CoverageTimeline_T5,CoverageTimeline_T6,CoverageTimeline_T7,CoverageTimeline_T8,CoverageTimeline_T9,CoverageTimeline_T10
com.google.earth.kml._2.AltitudeModeType,2,4,4,2,1,3,1,5,5,1061,1.0,1.0,2,,,3331,585,2746,831,0,1,27,2,3,40,50,1433908075513,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11111,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_com.google.earth.kml._2.AltitudeModeType-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
com.google.earth.kml._2.KmlType,0,0,0,3,3,3,3,3,3,4076,1.0,1.0,2,,,1359,115,1244,606,0,1,5,2,4,40,50,1433908152711,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,111,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_com.google.earth.kml._2.KmlType-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
com.google.earth.kml._2.ObjectFactory,0,0,0,9,9,9,9,9,9,5066,1.0,1.0,7,,,2724,1174,1550,868,0,1,28,7,16,40,50,1433908213100,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,111111111,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_com.google.earth.kml._2.ObjectFactory-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
com.google.earth.kml._2.PlacemarkType,0,0,0,9,9,9,9,9,9,4369,1.0,1.0,7,,,3081,1571,1510,489,0,2,45,7,15,40,50,1433908278288,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,111111111,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_com.google.earth.kml._2.PlacemarkType-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
com.google.earth.kml._2.PointType,0,0,0,9,9,9,9,9,9,4707,1.0,1.0,8,,,3915,420,3495,1037,0,4,29,8,19,40,50,1433908341003,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,111111111,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_com.google.earth.kml._2.PointType-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
com.google.earth.kml._2.ResponseType,1,2,2,6,5,6,5,7,7,4970,1.0,1.0,5,,,2221,377,1844,921,0,1,11,5,11,40,50,1433908407183,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1111111,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_com.google.earth.kml._2.ResponseType-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
com.google.earth.kml._2.StatusType,0,0,0,5,5,5,5,5,5,5916,1.0,1.0,4,,,2164,236,1928,945,1,1,8,4,8,40,50,1433908471159,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11111,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_com.google.earth.kml._2.StatusType-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
geo.google.datamodel.GeoAddress,0,0,0,12,12,12,12,12,12,1760,1.0,1.0,10,,,4472,1261,3211,1065,0,5,104,10,24,40,50,1433908540226,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,111111111111,0.1111111111111111,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_geo.google.datamodel.GeoAddress-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
geo.google.datamodel.GeoAddressAccuracy,10,20,20,3,2,3,2,22,22,10362,1.0,1.0,12,,,12063,2670,9393,2503,0,8,201,12,14,40,50,1433908604174,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1111111111111111111111,0.8461538461538461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_geo.google.datamodel.GeoAddressAccuracy-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
geo.google.datamodel.GeoAltitude,0,0,0,13,13,13,13,13,13,1944,1.0,1.0,11,,,4017,1371,2646,1134,0,10,129,11,26,40,50,1433908676369,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1111111111111,0.5909090909090909,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_geo.google.datamodel.GeoAltitude-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
geo.google.datamodel.GeoCoordinate,0,0,0,13,13,13,13,13,13,2216,1.0,1.0,9,,,4024,1907,2117,1198,0,8,190,9,26,40,50,1433908740655,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1111111111111,0.6764705882352942,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_geo.google.datamodel.GeoCoordinate-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
geo.google.datamodel.GeoStatusCode,10,20,20,4,3,4,3,23,23,23247,1.0,1.0,13,,,20354,1588,18766,4773,0,10,139,13,16,40,50,1433908805676,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11111111111111111111111,0.8839285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_geo.google.datamodel.GeoStatusCode-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
geo.google.datamodel.GeoUsAddress,0,0,0,24,24,24,24,24,24,3507,1.0,1.0,22,,,7015,3396,3619,1289,0,9,201,22,82,40,50,1433908889506,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,111111111111111111111111,0.6944444444444444,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_geo.google.datamodel.GeoUsAddress-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
geo.google.datamodel.GeoUtils,0,0,0,6,6,6,6,6,6,3202,1.0,1.0,4,,,2461,267,2194,1206,0,2,16,4,9,40,50,1433908959837,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,111111,0.4359861591695502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_geo.google.datamodel.GeoUtils-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
