CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
5858;bierse.model.DrinkTest$null;52;48;2;61;61;2;0;1;1;71;61
7309;bierse.model.ModelTest$null;40;40;1;24;26;3;0;1;2;70;85
8711;bierse.model.SettingsTest$null;40;40;0;24;26;3;0;1;2;70;109
8876;bierse.view.KeyMapComboBoxModelTest$null;9;6;12;12;12;15;12;1;2;58;121
8877;bierse.view.MyKeyMapTest$null;8;2;0;0;0;15;12;1;2;58;121
