CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
19729;bierse.model.TestDrink$null;96;128;90;239;239;90;89;1;0;172;239
22612;bierse.model.TestSettings$null;82;80;8;53;55;98;97;1;0;164;292
