Class,Predicates,Total_Branches,Covered_Branches,Total_Methods,Branchless_Methods,Covered_Methods,Covered_Branchless_Methods,Total_Goals,Covered_Goals,Statements_Executed,Coverage,BranchCoverage,NumberOfGeneratedTestCases,DefUseCoverage,WeakMutationScore,Creation_Time,Minimization_Time,Total_Time,Test_Execution_Time,Goal_Computation_Time,Result_Size,Result_Length,Minimized_Size,Minimized_Length,Chromosome_Length,Population_Size,Random_Seed,Budget,AllPermission,SecurityPermission,UnresolvedPermission,AWTPermission,FilePermission,SerializablePermission,ReflectPermission,RuntimePermission,NetPermission,SocketPermission,SQLPermission,PropertyPermission,LoggingPermission,SSLPermission,AuthPermission,AudioPermission,OtherPermission,Threads,Branches,MutationScore,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,Error_Predicates,Error_Branches_Covered,Error_Branchless_Methods,Error_Branchless_Methods_Covered,AssertionContract,EqualsContract,EqualsHashcodeContract,EqualsNullContract,EqualsSymmetricContract,HashCodeReturnsNormallyContract,JCrasherExceptionContract,NullPointerExceptionContract,ToStringReturnsNormallyContract,UndeclaredExceptionContract,Contract_Violations,Unique_Violations,Data_File,Definitions,Uses,DefUsePairs,IntraMethodPairs,InterMethodPairs,IntraClassPairs,ParameterPairs,AliasingIntraMethodPairs,AliasingInterMethodPairs,AliasingIntraClassPairs,AliasingParameterPairs,CoveredIntraMethodPairs,CoveredInterMethodPairs,CoveredIntraClassPairs,CoveredParameterPairs,CoveredAliasIntraMethodPairs,CoveredAliasInterMethodPairs,CoveredAliasIntraClassPairs,CoveredAliasParameterPairs,CoverageTimeline_T1,CoverageTimeline_T2,CoverageTimeline_T3,CoverageTimeline_T4,CoverageTimeline_T5,CoverageTimeline_T6,CoverageTimeline_T7,CoverageTimeline_T8,CoverageTimeline_T9,CoverageTimeline_T10
ch.bluepenguin.email.client.AbstractUniqueID,2,4,4,4,3,4,3,7,7,4817,1.0,1.0,2,,,3544,1039,2505,1013,0,1,38,2,6,40,50,1433934047544,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1111111,0.8979591836734694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_ch.bluepenguin.email.client.AbstractUniqueID-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ch.bluepenguin.email.client.Account,0,0,0,4,4,4,4,4,4,4873,1.0,1.0,2,,,2139,381,1758,1107,0,1,21,2,5,40,50,1433934111307,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1111,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_ch.bluepenguin.email.client.Account-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ch.bluepenguin.email.client.Folder,0,0,0,12,12,12,12,12,12,3974,1.0,1.0,11,,,4981,1257,3724,1535,0,2,39,11,24,40,50,1433934172075,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,111111111111,0.09090909090909091,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_ch.bluepenguin.email.client.Folder-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ch.bluepenguin.email.client.IDGenerator,0,0,0,2,2,1,1,2,1,170626,0.5,0.5,1,,,61041,38,61003,48942,0,1,1,1,1,40,50,1433934237577,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,01,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_ch.bluepenguin.email.client.IDGenerator-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
ch.bluepenguin.email.client.Person,0,0,0,10,10,10,10,10,10,4955,1.0,1.0,9,,,3701,1986,1715,636,0,1,35,9,18,40,50,1433934360555,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1111111111,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_ch.bluepenguin.email.client.Person-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ch.bluepenguin.email.client.service.impl.DummyEmailFacadeImpl,2,4,0,12,10,1,1,14,1,9221,0.07142857142857142,0.07142857142857142,1,,,61976,53,61923,9704,1,1,1,1,1,40,50,1433934439645,60,0,0,0,0,16,0,0,0,0,2,0,0,0,0,0,0,0,3,00000001000000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_ch.bluepenguin.email.client.service.impl.DummyEmailFacadeImpl-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142
ch.bluepenguin.email.client.service.impl.EmailFacadeState,5,10,10,6,3,6,3,13,13,5034,1.0,1.0,7,,,3369,1005,2364,1081,1,4,74,7,20,40,50,1433934567076,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1111111111111,0.7105263157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_ch.bluepenguin.email.client.service.impl.EmailFacadeState-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ch.bluepenguin.email.client.tapestry.Visit,0,0,0,3,3,3,3,3,3,5312,1.0,1.0,2,,,2163,229,1934,921,0,1,20,2,4,40,50,1433934663134,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,111,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_ch.bluepenguin.email.client.tapestry.Visit-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ch.bluepenguin.email.client.tapestry.helpers.DisplayHelper,2,4,4,7,6,7,6,10,10,5050,1.0,1.0,5,,,4913,1114,3799,1085,0,1,31,5,13,40,50,1433934724829,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1111111111,0.9459459459459459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_ch.bluepenguin.email.client.tapestry.helpers.DisplayHelper-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ch.bluepenguin.email.client.tapestry.helpers.TreeModelHelper,2,4,0,4,2,1,1,6,1,174539,0.16666666666666666,0.16666666666666666,1,,,61048,47,61001,51793,0,1,1,1,1,40,50,1433934799683,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,100000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_ch.bluepenguin.email.client.tapestry.helpers.TreeModelHelper-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
ch.bluepenguin.tapestry.components.menu.model.impl.DefaultMenuItem,0,0,0,16,16,16,16,16,16,5704,1.0,1.0,14,,,3907,1853,2054,1024,0,2,50,14,33,40,50,1433934927760,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1111111111111111,0.6538461538461539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_ch.bluepenguin.tapestry.components.menu.model.impl.DefaultMenuItem-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ch.bluepenguin.tapestry.components.menu.model.impl.DefaultMenuModel,20,40,36,14,7,14,7,47,43,293171,0.9148936170212766,0.9148936170212766,10,,,62546,1545,61001,41088,0,1,20,10,53,40,50,1433934992691,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11111111111111111011110111111111010111111111111,0.4105960264900662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_ch.bluepenguin.tapestry.components.menu.model.impl.DefaultMenuModel-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9148936170212766,0.9148936170212766,0.9148936170212766,0.9148936170212766,0.9148936170212766,0.9148936170212766,0.9148936170212766,0.9148936170212766,0.9148936170212766,0.9148936170212766
