CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
3452;com.werken.saxpath.XPathLexerTest$null;28;6;98;182;182;98;70;23;5;639;182
8215;com.werken.saxpath.XPathLexerTokenTest$null;42;5;78;326;422;176;132;37;7;561;508
18940;com.werken.saxpath.XPathReaderTest$null;32;13;243;449;576;419;322;89;8;318;957
