CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
19;com.google.earth.kml._2.AltitudeModeTypeEvoSuiteTest$null;5;15;2;2;2;2;1;1;0;245;2
20;com.google.earth.kml._2.KmlTypeEvoSuiteTest$null;5;2;0;0;0;2;1;1;0;245;2
20;com.google.earth.kml._2.ObjectFactoryEvoSuiteTest$null;7;7;0;0;0;2;1;1;0;245;2
21;com.google.earth.kml._2.PlacemarkTypeEvoSuiteTest$null;6;3;0;0;0;2;1;1;0;245;2
21;com.google.earth.kml._2.PointTypeEvoSuiteTest$null;6;4;0;0;0;2;1;1;0;245;2
30;com.google.earth.kml._2.ResponseTypeEvoSuiteTest$null;5;2;1;1;1;3;2;1;0;244;3
30;com.google.earth.kml._2.StatusTypeEvoSuiteTest$null;5;2;0;0;0;3;2;1;0;244;3
253;geo.google.datamodel.GeoAddressAccuracyEvoSuiteTest$null;7;5;2;20;20;5;4;1;0;242;23
453;geo.google.datamodel.GeoStatusCodeEvoSuiteTest$null;7;5;2;20;20;7;6;1;0;240;43
1584;geo.google.datamodel.GeoUtilsEvoSuiteTest$null;27;4;55;92;92;62;61;1;0;185;135
2054;geo.google.mapping.AddressToUsAddressFunctorEvoSuiteTest$null;10;8;2;30;32;64;61;3;0;183;165
2582;geo.google.mapping.MappingUtilsEvoSuiteTest$null;9;5;14;41;43;78;64;14;0;169;206
3065;geo.google.mapping.PointToCoordinateFunctorEvoSuiteTest$null;10;8;4;31;45;82;67;15;0;165;237
3355;geo.google.mapping.XSLTMappingFunctorEvoSuiteTest$null;10;27;0;18;20;82;67;15;0;165;255
13914;geo.google.mapping.XmlToAddressFunctorEvoSuiteTest$null;570;818;0;19;21;82;67;15;0;165;274
13915;geo.google.mapping.XmlToUsAddressFunctorEvoSuiteTest$null;5;2;0;0;0;82;67;15;0;165;274
13915;geo.google.utils.XmlUtilsEvoSuiteTest$null;9;29;0;0;0;82;67;15;0;165;274
14046;oasis.names.tc.ciq.xsdschema.xal._2.AddressDetailsEvoSuiteTest$null;24;29;8;8;8;90;75;15;0;157;282
14046;oasis.names.tc.ciq.xsdschema.xal._2.AddressLineEvoSuiteTest$null;5;2;0;0;0;90;75;15;0;157;282
14057;oasis.names.tc.ciq.xsdschema.xal._2.AddressLinesTypeEvoSuiteTest$null;4;2;2;2;2;92;77;15;0;155;284
14109;oasis.names.tc.ciq.xsdschema.xal._2.AdministrativeAreaEvoSuiteTest$null;13;11;6;6;6;98;83;15;0;149;290
14109;oasis.names.tc.ciq.xsdschema.xal._2.BuildingNameTypeEvoSuiteTest$null;5;3;0;0;0;98;83;15;0;149;290
14110;oasis.names.tc.ciq.xsdschema.xal._2.CountryNameEvoSuiteTest$null;5;2;0;0;0;98;83;15;0;149;290
14131;oasis.names.tc.ciq.xsdschema.xal._2.DepartmentEvoSuiteTest$null;8;5;3;3;3;101;86;15;0;146;293
14160;oasis.names.tc.ciq.xsdschema.xal._2.DependentLocalityTypeEvoSuiteTest$null;13;11;3;3;3;104;89;15;0;143;296
14247;oasis.names.tc.ciq.xsdschema.xal._2.FirmTypeEvoSuiteTest$null;8;6;4;4;4;108;93;15;0;139;300
14282;oasis.names.tc.ciq.xsdschema.xal._2.LargeMailUserTypeEvoSuiteTest$null;12;9;4;4;4;112;97;15;0;135;304
14309;oasis.names.tc.ciq.xsdschema.xal._2.LocalityEvoSuiteTest$null;12;9;3;3;3;115;100;15;0;132;307
14323;oasis.names.tc.ciq.xsdschema.xal._2.MailStopTypeEvoSuiteTest$null;8;7;2;2;2;117;102;15;0;130;309
14324;oasis.names.tc.ciq.xsdschema.xal._2.ObjectFactoryEvoSuiteTest$null;56;56;0;0;0;117;102;15;0;130;309
14343;oasis.names.tc.ciq.xsdschema.xal._2.PostBoxEvoSuiteTest$null;14;11;2;2;2;119;104;15;0;128;311
14370;oasis.names.tc.ciq.xsdschema.xal._2.PostOfficeEvoSuiteTest$null;11;9;3;3;3;122;107;15;0;125;314
14437;oasis.names.tc.ciq.xsdschema.xal._2.PostalCodeEvoSuiteTest$null;12;9;6;6;6;128;113;15;0;119;320
14461;oasis.names.tc.ciq.xsdschema.xal._2.PostalRouteTypeEvoSuiteTest$null;9;6;3;3;3;131;116;15;0;116;323
14713;oasis.names.tc.ciq.xsdschema.xal._2.PremiseEvoSuiteTest$null;18;16;16;16;16;147;131;16;0;100;339
14713;oasis.names.tc.ciq.xsdschema.xal._2.PremiseNumberEvoSuiteTest$null;7;4;0;0;0;147;131;16;0;100;339
14713;oasis.names.tc.ciq.xsdschema.xal._2.PremiseNumberPrefixEvoSuiteTest$null;5;2;0;0;0;147;131;16;0;100;339
14713;oasis.names.tc.ciq.xsdschema.xal._2.PremiseNumberSuffixEvoSuiteTest$null;5;3;0;0;0;147;131;16;0;100;339
