CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
13657;oasis.names.tc.ciq.xsdschema.xal._2.AddressDetailsEvoSuiteTest$null;25;38;8;8;8;90;73;17;0;156;282
13658;oasis.names.tc.ciq.xsdschema.xal._2.AddressLineEvoSuiteTest$null;5;3;0;0;0;90;73;17;0;156;282
13669;oasis.names.tc.ciq.xsdschema.xal._2.AddressLinesTypeEvoSuiteTest$null;4;1;2;2;2;92;75;17;0;154;284
13723;oasis.names.tc.ciq.xsdschema.xal._2.AdministrativeAreaEvoSuiteTest$null;12;16;6;6;6;98;81;17;0;148;290
13723;oasis.names.tc.ciq.xsdschema.xal._2.BuildingNameTypeEvoSuiteTest$null;5;3;0;0;0;98;81;17;0;148;290
13723;oasis.names.tc.ciq.xsdschema.xal._2.CountryNameEvoSuiteTest$null;5;2;0;0;0;98;81;17;0;148;290
13742;oasis.names.tc.ciq.xsdschema.xal._2.DepartmentEvoSuiteTest$null;28;7;3;3;3;101;84;17;0;145;293
13770;oasis.names.tc.ciq.xsdschema.xal._2.DependentLocalityTypeEvoSuiteTest$null;13;14;3;3;3;104;87;17;0;142;296
13794;oasis.names.tc.ciq.xsdschema.xal._2.FirmTypeEvoSuiteTest$null;7;7;4;4;4;108;91;17;0;138;300
13827;oasis.names.tc.ciq.xsdschema.xal._2.LargeMailUserTypeEvoSuiteTest$null;11;11;4;4;4;112;95;17;0;134;304
13851;oasis.names.tc.ciq.xsdschema.xal._2.LocalityEvoSuiteTest$null;11;11;3;3;3;115;98;17;0;131;307
13866;oasis.names.tc.ciq.xsdschema.xal._2.MailStopTypeEvoSuiteTest$null;8;7;2;2;2;117;100;17;0;129;309
13866;oasis.names.tc.ciq.xsdschema.xal._2.ObjectFactoryEvoSuiteTest$null;54;71;0;0;0;117;100;17;0;129;309
13885;oasis.names.tc.ciq.xsdschema.xal._2.PostBoxEvoSuiteTest$null;12;13;2;2;2;119;102;17;0;127;311
13908;oasis.names.tc.ciq.xsdschema.xal._2.PostOfficeEvoSuiteTest$null;10;11;3;3;3;122;105;17;0;124;314
13957;oasis.names.tc.ciq.xsdschema.xal._2.PostalCodeEvoSuiteTest$null;11;11;6;6;6;128;111;17;0;118;320
13978;oasis.names.tc.ciq.xsdschema.xal._2.PostalRouteTypeEvoSuiteTest$null;8;6;3;3;3;131;114;17;0;115;323
14217;oasis.names.tc.ciq.xsdschema.xal._2.PremiseEvoSuiteTest$null;17;16;15;15;15;146;129;17;0;100;338
14217;oasis.names.tc.ciq.xsdschema.xal._2.PremiseNumberEvoSuiteTest$null;6;4;0;0;0;146;129;17;0;100;338
14218;oasis.names.tc.ciq.xsdschema.xal._2.PremiseNumberPrefixEvoSuiteTest$null;4;2;0;0;0;146;129;17;0;100;338
14218;oasis.names.tc.ciq.xsdschema.xal._2.PremiseNumberSuffixEvoSuiteTest$null;5;2;0;0;0;146;129;17;0;100;338
14326;oasis.names.tc.ciq.xsdschema.xal._2.SubPremiseTypeEvoSuiteTest$null;16;16;7;7;7;153;136;17;0;93;345
14568;oasis.names.tc.ciq.xsdschema.xal._2.ThoroughfareEvoSuiteTest$null;17;20;12;12;12;165;147;18;0;81;357
14568;oasis.names.tc.ciq.xsdschema.xal._2.ThoroughfareLeadingTypeTypeEvoSuiteTest$null;5;2;0;0;0;165;147;18;0;81;357
14568;oasis.names.tc.ciq.xsdschema.xal._2.ThoroughfareNameTypeEvoSuiteTest$null;4;2;0;0;0;165;147;18;0;81;357
14568;oasis.names.tc.ciq.xsdschema.xal._2.ThoroughfareNumberEvoSuiteTest$null;6;3;0;0;0;165;147;18;0;81;357
14569;oasis.names.tc.ciq.xsdschema.xal._2.ThoroughfareNumberPrefixEvoSuiteTest$null;4;1;0;0;0;165;147;18;0;81;357
14569;oasis.names.tc.ciq.xsdschema.xal._2.ThoroughfareNumberSuffixEvoSuiteTest$null;5;1;0;0;0;165;147;18;0;81;357
14569;oasis.names.tc.ciq.xsdschema.xal._2.ThoroughfarePostDirectionTypeEvoSuiteTest$null;4;1;0;0;0;165;147;18;0;81;357
14569;oasis.names.tc.ciq.xsdschema.xal._2.ThoroughfarePreDirectionTypeEvoSuiteTest$null;5;2;0;0;0;165;147;18;0;81;357
14570;oasis.names.tc.ciq.xsdschema.xal._2.ThoroughfareTrailingTypeTypeEvoSuiteTest$null;4;1;0;0;0;165;147;18;0;81;357
14580;oasis.names.tc.ciq.xsdschema.xal._2.XALEvoSuiteTest$null;4;1;2;2;2;167;149;18;0;79;359
