CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
26;com.sap.netweaver.porta.core.ApplicationStatusEvoSuiteTest$null;9;15;2;2;2;2;1;1;0;56;2
27;com.sap.netweaver.porta.core.CredentialsEvoSuiteTest$null;9;2;0;0;0;2;1;1;0;56;2
27;com.sap.netweaver.porta.core.DebugSessionInfoEvoSuiteTest$null;8;1;0;0;0;2;1;1;0;56;2
48;com.sap.netweaver.porta.core.DeployResultStatusEvoSuiteTest$null;9;2;2;2;2;4;2;2;0;54;4
129;com.sap.netweaver.porta.core.ServerFactoryEvoSuiteTest$null;16;11;1;3;3;5;2;3;0;53;7
130;com.sap.netweaver.porta.core.ServerStateEvoSuiteTest$null;7;1;0;0;0;5;2;3;0;53;7
768;com.sap.netweaver.porta.core.mock.CoreModuleMockEvoSuiteTest$null;12;5;13;27;27;18;9;8;1;40;34
789;com.sap.netweaver.porta.core.mock.DeployManagerMockEvoSuiteTest$null;11;5;1;1;4;19;10;8;1;39;35
789;com.sap.netweaver.porta.core.mock.DeployResultMockEvoSuiteTest$null;10;3;0;0;0;19;10;8;1;39;35
982;com.sap.netweaver.porta.core.mock.LifecycleManagerMockEvoSuiteTest$null;12;6;0;8;8;19;10;8;1;39;43
998;com.sap.netweaver.porta.core.mock.ServerFactoryEvoSuiteTest$null;11;4;1;1;1;20;10;9;1;38;44
1153;com.sap.netweaver.porta.core.mock.ServerMockEvoSuiteTest$null;17;110;2;6;6;22;12;9;1;36;50
1174;com.sap.netweaver.porta.core.nw7.ApplicationImplEvoSuiteTest$null;13;5;1;1;1;23;13;9;1;35;51
1174;com.sap.netweaver.porta.core.nw7.DMUtilsImplEvoSuiteTest$null;10;5;0;0;0;23;13;9;1;35;51
1175;com.sap.netweaver.porta.core.nw7.DeployResultImplEvoSuiteTest$null;10;4;0;0;0;23;13;9;1;35;51
1176;com.sap.netweaver.porta.core.nw7.FaultReasonsEvoSuiteTest$null;10;3;0;0;0;23;13;9;1;35;51
1176;com.sap.netweaver.porta.core.nw7.LMUtilsImplEvoSuiteTest$null;10;3;0;0;0;23;13;9;1;35;51
1177;com.sap.netweaver.porta.core.snippets.SnippetFindJ2EEInstanceEvoSuiteTest$null;8;2;0;0;0;23;13;9;1;35;51
1178;com.sap.netweaver.porta.core.snippets.SnippetGetApplicationsEvoSuiteTest$null;9;2;0;0;0;23;13;9;1;35;51
1178;com.sap.netweaver.porta.core.snippets.SnippetGetHttpAccessPointEvoSuiteTest$null;8;2;0;0;0;23;13;9;1;35;51
