CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
26;com.sap.netweaver.porta.core.ApplicationStatusEvoSuiteTest$null;10;26;2;2;2;2;1;1;0;56;2
26;com.sap.netweaver.porta.core.CredentialsEvoSuiteTest$null;8;3;0;0;0;2;1;1;0;56;2
26;com.sap.netweaver.porta.core.DebugSessionInfoEvoSuiteTest$null;8;3;0;0;0;2;1;1;0;56;2
47;com.sap.netweaver.porta.core.DeployResultStatusEvoSuiteTest$null;9;4;2;2;2;4;2;2;0;54;4
124;com.sap.netweaver.porta.core.ServerFactoryEvoSuiteTest$null;17;11;1;3;3;5;2;3;0;53;7
124;com.sap.netweaver.porta.core.ServerStateEvoSuiteTest$null;8;1;0;0;0;5;2;3;0;53;7
648;com.sap.netweaver.porta.core.mock.CoreModuleMockEvoSuiteTest$null;13;5;12;26;26;17;9;7;1;41;33
665;com.sap.netweaver.porta.core.mock.DeployManagerMockEvoSuiteTest$null;12;5;1;1;4;18;10;7;1;40;34
665;com.sap.netweaver.porta.core.mock.DeployResultMockEvoSuiteTest$null;10;3;0;0;0;18;10;7;1;40;34
848;com.sap.netweaver.porta.core.mock.LifecycleManagerMockEvoSuiteTest$null;13;6;0;8;8;18;10;7;1;40;42
865;com.sap.netweaver.porta.core.mock.ServerFactoryEvoSuiteTest$null;11;3;1;1;1;19;10;8;1;39;43
1025;com.sap.netweaver.porta.core.mock.ServerMockEvoSuiteTest$null;17;110;2;6;6;21;12;8;1;37;49
1046;com.sap.netweaver.porta.core.nw7.ApplicationImplEvoSuiteTest$null;13;5;1;1;1;22;13;8;1;36;50
1046;com.sap.netweaver.porta.core.nw7.DMUtilsImplEvoSuiteTest$null;10;3;0;0;0;22;13;8;1;36;50
1047;com.sap.netweaver.porta.core.nw7.DeployResultImplEvoSuiteTest$null;11;1;0;0;0;22;13;8;1;36;50
1048;com.sap.netweaver.porta.core.nw7.FaultReasonsEvoSuiteTest$null;10;2;0;0;0;22;13;8;1;36;50
1048;com.sap.netweaver.porta.core.nw7.LMUtilsImplEvoSuiteTest$null;9;2;0;0;0;22;13;8;1;36;50
1049;com.sap.netweaver.porta.core.snippets.SnippetFindJ2EEInstanceEvoSuiteTest$null;9;1;0;0;0;22;13;8;1;36;50
1049;com.sap.netweaver.porta.core.snippets.SnippetGetApplicationsEvoSuiteTest$null;9;0;0;0;0;22;13;8;1;36;50
1050;com.sap.netweaver.porta.core.snippets.SnippetGetHttpAccessPointEvoSuiteTest$null;8;1;0;0;0;22;13;8;1;36;50
1051;com.sap.netweaver.porta.core.snippets.SnippetGetProcessListEvoSuiteTest$null;9;1;0;0;0;22;13;8;1;36;50
1051;com.sap.netweaver.porta.core.snippets.SnippetGetSystemNameEvoSuiteTest$null;9;1;0;0;0;22;13;8;1;36;50
1052;com.sap.netweaver.porta.core.snippets.SnippetJ2EEGetProcessListEvoSuiteTest$null;8;1;0;0;0;22;13;8;1;36;50
1052;com.sap.netweaver.porta.core.snippets.SnippetPingEvoSuiteTest$null;8;0;0;0;0;22;13;8;1;36;50
1053;com.sap.netweaver.porta.core.snippets.SnippetServerFactoryEvoSuiteTest$null;8;1;0;0;0;22;13;8;1;36;50
1053;com.sap.netweaver.porta.core.snippets.SnippetShutdownInstanceEvoSuiteTest$null;9;1;0;0;0;22;13;8;1;36;50
1054;com.sap.netweaver.porta.core.snippets.SnippetStartStopServerEvoSuiteTest$null;8;1;0;0;0;22;13;8;1;36;50
1141;com.sap.netweaver.porta.core.snippets.SnippetUseDeployManagerEvoSuiteTest$null;11;3;3;5;6;25;15;9;1;33;55
1142;com.sap.netweaver.porta.ide.eclipse.util.FacetUtilEvoSuiteTest$null;8;1;0;0;0;25;15;9;1;33;55
1143;com.sap.netweaver.porta.ide.eclipse.util.SapNWServerUtilEvoSuiteTest$null;9;1;0;0;0;25;15;9;1;33;55
1143;com.sap.netweaver.porta.ide.eclipse.util.StatusUtilEvoSuiteTest$null;8;1;0;0;0;25;15;9;1;33;55
1178;com.sap.netweaver.porta.mon.AppCommandEvoSuiteTest$null;11;4;0;2;2;25;15;9;1;33;57
1179;com.sap.netweaver.porta.mon.CommandEvoSuiteTest$null;8;1;0;0;0;25;15;9;1;33;57
1180;com.sap.netweaver.porta.mon.CommandFactoryEvoSuiteTest$null;19;11;0;0;0;25;15;9;1;33;57
1180;com.sap.netweaver.porta.mon.DeployCommandEvoSuiteTest$null;9;2;0;0;0;25;15;9;1;33;57
1233;com.sap.netweaver.porta.mon.DeployManagerAuthenticationCallbackEvoSuiteTest$null;12;4;0;3;3;25;15;9;1;33;60
1266;com.sap.netweaver.porta.mon.DisableDebuggingCommandEvoSuiteTest$null;17;9;0;1;1;25;15;9;1;33;61
1299;com.sap.netweaver.porta.mon.EnableDebuggingCommandEvoSuiteTest$null;17;10;0;1;1;25;15;9;1;33;62
1313;com.sap.netweaver.porta.mon.ExitCommandEvoSuiteTest$null;10;2;0;1;1;25;15;9;1;33;63
1364;com.sap.netweaver.porta.mon.LifecycleManagerAuthenticationCallbackEvoSuiteTest$null;11;4;0;3;3;25;15;9;1;33;66
1365;com.sap.netweaver.porta.mon.ListAppsCommandEvoSuiteTest$null;22;2;0;0;0;25;15;9;1;33;66
