CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
29;com.sap.netweaver.porta.core.ApplicationStatusEvoSuiteTest$null;10;15;2;2;2;2;1;1;0;69;2
29;com.sap.netweaver.porta.core.CredentialsEvoSuiteTest$null;8;1;0;0;0;2;1;1;0;69;2
30;com.sap.netweaver.porta.core.DebugSessionInfoEvoSuiteTest$null;8;2;0;0;0;2;1;1;0;69;2
54;com.sap.netweaver.porta.core.DeployResultStatusEvoSuiteTest$null;9;2;2;2;2;4;2;2;0;67;4
88;com.sap.netweaver.porta.core.ServerFactoryEvoSuiteTest$null;16;11;0;2;2;4;2;2;0;67;6
89;com.sap.netweaver.porta.core.ServerStateEvoSuiteTest$null;8;1;0;0;0;4;2;2;0;67;6
779;com.sap.netweaver.porta.core.mock.CoreModuleMockEvoSuiteTest$null;13;6;13;27;27;17;9;7;1;54;33
800;com.sap.netweaver.porta.core.mock.DeployManagerMockEvoSuiteTest$null;11;5;1;1;4;18;10;7;1;53;34
800;com.sap.netweaver.porta.core.mock.DeployResultMockEvoSuiteTest$null;9;2;0;0;0;18;10;7;1;53;34
968;com.sap.netweaver.porta.core.mock.LifecycleManagerMockEvoSuiteTest$null;12;6;0;8;8;18;10;7;1;53;42
985;com.sap.netweaver.porta.core.mock.ServerFactoryEvoSuiteTest$null;10;4;1;1;1;19;10;8;1;52;43
1144;com.sap.netweaver.porta.core.mock.ServerMockEvoSuiteTest$null;17;111;2;6;6;21;12;8;1;50;49
1166;com.sap.netweaver.porta.core.nw7.ApplicationImplEvoSuiteTest$null;12;5;1;1;1;22;13;8;1;49;50
2610;com.sap.netweaver.porta.core.nw7.CoreModuleImplEvoSuiteTest$null;15;8;11;14;14;33;15;8;10;38;64
2611;com.sap.netweaver.porta.core.nw7.DMUtilsImplEvoSuiteTest$null;9;3;0;0;0;33;15;8;10;38;64
2611;com.sap.netweaver.porta.core.nw7.DeployResultImplEvoSuiteTest$null;15;2;0;0;0;33;15;8;10;38;64
2611;com.sap.netweaver.porta.core.nw7.FaultReasonsEvoSuiteTest$null;9;1;0;0;0;33;15;8;10;38;64
2612;com.sap.netweaver.porta.core.nw7.LMUtilsImplEvoSuiteTest$null;8;1;0;0;0;33;15;8;10;38;64
2612;com.sap.netweaver.porta.core.snippets.SnippetFindJ2EEInstanceEvoSuiteTest$null;8;1;0;0;0;33;15;8;10;38;64
2613;com.sap.netweaver.porta.core.snippets.SnippetGetApplicationsEvoSuiteTest$null;7;1;0;0;0;33;15;8;10;38;64
2613;com.sap.netweaver.porta.core.snippets.SnippetGetHttpAccessPointEvoSuiteTest$null;8;1;0;0;0;33;15;8;10;38;64
2613;com.sap.netweaver.porta.core.snippets.SnippetGetProcessListEvoSuiteTest$null;7;1;0;0;0;33;15;8;10;38;64
2614;com.sap.netweaver.porta.core.snippets.SnippetGetSystemNameEvoSuiteTest$null;8;1;0;0;0;33;15;8;10;38;64
2614;com.sap.netweaver.porta.core.snippets.SnippetJ2EEGetProcessListEvoSuiteTest$null;7;1;0;0;0;33;15;8;10;38;64
2614;com.sap.netweaver.porta.core.snippets.SnippetPingEvoSuiteTest$null;8;1;0;0;0;33;15;8;10;38;64
2615;com.sap.netweaver.porta.core.snippets.SnippetServerFactoryEvoSuiteTest$null;7;0;0;0;0;33;15;8;10;38;64
2615;com.sap.netweaver.porta.core.snippets.SnippetShutdownInstanceEvoSuiteTest$null;8;1;0;0;0;33;15;8;10;38;64
2615;com.sap.netweaver.porta.core.snippets.SnippetStartStopServerEvoSuiteTest$null;8;1;0;0;0;33;15;8;10;38;64
2682;com.sap.netweaver.porta.core.snippets.SnippetUseDeployManagerEvoSuiteTest$null;10;4;2;4;6;35;17;8;10;36;68
2682;com.sap.netweaver.porta.ide.eclipse.util.FacetUtilEvoSuiteTest$null;7;0;0;0;0;35;17;8;10;36;68
2683;com.sap.netweaver.porta.ide.eclipse.util.SapNWServerUtilEvoSuiteTest$null;7;1;0;0;0;35;17;8;10;36;68
2683;com.sap.netweaver.porta.ide.eclipse.util.StatusUtilEvoSuiteTest$null;7;1;0;0;0;35;17;8;10;36;68
2717;com.sap.netweaver.porta.mon.AppCommandEvoSuiteTest$null;11;4;0;2;2;35;17;8;10;36;70
2717;com.sap.netweaver.porta.mon.CommandEvoSuiteTest$null;7;1;0;0;0;35;17;8;10;36;70
2718;com.sap.netweaver.porta.mon.CommandFactoryEvoSuiteTest$null;18;12;0;0;0;35;17;8;10;36;70
2718;com.sap.netweaver.porta.mon.DeployCommandEvoSuiteTest$null;8;3;0;0;0;35;17;8;10;36;70
2767;com.sap.netweaver.porta.mon.DeployManagerAuthenticationCallbackEvoSuiteTest$null;10;4;0;3;3;35;17;8;10;36;73
2786;com.sap.netweaver.porta.mon.DisableDebuggingCommandEvoSuiteTest$null;17;11;0;1;1;35;17;8;10;36;74
2802;com.sap.netweaver.porta.mon.EnableDebuggingCommandEvoSuiteTest$null;17;10;0;1;1;35;17;8;10;36;75
2816;com.sap.netweaver.porta.mon.ExitCommandEvoSuiteTest$null;9;3;0;1;1;35;17;8;10;36;76
2862;com.sap.netweaver.porta.mon.LifecycleManagerAuthenticationCallbackEvoSuiteTest$null;11;4;0;3;3;35;17;8;10;36;79
