CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
959;br.com.jnfe.base.NFeAdaptadorBeanTests$null;26;110;39;43;43;39;33;6;0;30;43
2565;br.com.jnfe.base.service.Pkcs12SecurityHandlerBeanTests$null;89;221;6;22;22;45;33;12;0;24;65
2749;br.com.jnfe.base.util.SecurityUtilsTests$null;49;188;3;4;4;48;33;15;0;21;69
