CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
0;br.com.jnfe.base.CRTEvoSuiteTest$null;9;14;0;0;0;0;0;0;0;155;0
158;br.com.jnfe.base.CST_COFINSEvoSuiteTest$null;11;3;5;13;13;5;5;0;0;150;13
684;br.com.jnfe.base.CST_GrupoEvoSuiteTest$null;12;3;9;34;34;14;13;1;0;141;47
924;br.com.jnfe.base.CST_IPIEvoSuiteTest$null;10;3;1;14;14;15;14;1;0;140;61
1167;br.com.jnfe.base.CST_PISEvoSuiteTest$null;11;3;5;13;13;20;19;1;0;135;74
1514;br.com.jnfe.base.CStatEvoSuiteTest$null;12;4;2;18;18;22;20;2;0;133;92
1990;br.com.jnfe.base.C_ICMSEvoSuiteTest$null;17;4;4;27;35;26;23;3;0;129;119
1991;br.com.jnfe.base.ConsReciNFeEvoSuiteTest$null;22;2;0;0;0;26;23;3;0;129;119
1991;br.com.jnfe.base.ContribICMSEvoSuiteTest$null;17;2;0;0;0;26;23;3;0;129;119
1992;br.com.jnfe.base.FinNFeEvoSuiteTest$null;17;1;0;0;0;26;23;3;0;129;119
1993;br.com.jnfe.base.IndPagEvoSuiteTest$null;18;1;0;0;0;26;23;3;0;129;119
2052;br.com.jnfe.base.IndTotEvoSuiteTest$null;18;1;2;4;4;28;25;3;0;127;123
2053;br.com.jnfe.base.ModBCEvoSuiteTest$null;17;1;0;0;0;28;25;3;0;127;123
2053;br.com.jnfe.base.ModBCSTEvoSuiteTest$null;17;1;0;0;0;28;25;3;0;127;123
2054;br.com.jnfe.base.ModFreteEvoSuiteTest$null;19;1;0;0;0;28;25;3;0;127;123
2100;br.com.jnfe.base.ModeloNFeEvoSuiteTest$null;19;1;2;2;2;30;26;4;0;125;125
2101;br.com.jnfe.base.MotDesICMSEvoSuiteTest$null;17;2;0;0;0;30;26;4;0;125;125
2141;br.com.jnfe.base.OrigEvoSuiteTest$null;20;2;1;3;3;31;27;4;0;124;128
2141;br.com.jnfe.base.ProcEmiEvoSuiteTest$null;17;1;0;0;0;31;27;4;0;124;128
2142;br.com.jnfe.base.RegimeEspecialTributarioEvoSuiteTest$null;17;1;0;0;0;31;27;4;0;124;128
2355;br.com.jnfe.base.SitNFeEvoSuiteTest$null;32;2;2;16;16;33;29;4;0;122;144
2370;br.com.jnfe.base.TProvinceEvoSuiteTest$null;20;2;1;1;1;34;30;4;0;121;145
2382;br.com.jnfe.base.TUFsEvoSuiteTest$null;17;1;1;1;1;35;31;4;0;120;146
2383;br.com.jnfe.base.TpAmbEvoSuiteTest$null;18;2;0;0;0;35;31;4;0;120;146
2411;br.com.jnfe.base.TpDetEvoSuiteTest$null;18;1;1;2;2;36;32;4;0;119;148
2412;br.com.jnfe.base.TpEmisEvoSuiteTest$null;17;1;0;0;0;36;32;4;0;119;148
2412;br.com.jnfe.base.TpImpEvoSuiteTest$null;17;1;0;0;0;36;32;4;0;119;148
2413;br.com.jnfe.base.TpNFEvoSuiteTest$null;17;1;0;0;0;36;32;4;0;119;148
2413;br.com.jnfe.base.TpObsNFeEvoSuiteTest$null;16;1;0;0;0;36;32;4;0;119;148
2711;br.com.jnfe.base.TpSerieEvoSuiteTest$null;19;2;11;22;22;47;38;9;0;108;170
2712;br.com.jnfe.base.TpServicoEvoSuiteTest$null;17;1;0;0;0;47;38;9;0;108;170
2712;br.com.jnfe.base.TpVeiculoEvoSuiteTest$null;16;1;0;0;0;47;38;9;0;108;170
2740;br.com.jnfe.base.UFEvoSuiteTest$null;19;2;2;2;2;49;40;9;0;106;172
2740;br.com.jnfe.base.service.DOMNFeKeyInfoBuilderEvoSuiteTest$null;15;87;0;0;0;49;40;9;0;106;172
3091;br.com.jnfe.base.service.DOMNFeSignatureHandlerEvoSuiteTest$null;12;11;6;20;20;55;46;9;0;100;192
3161;br.com.jnfe.base.service.NFeCalculatorImplEvoSuiteTest$null;11;6;3;4;4;58;48;10;0;97;196
