CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
1;br.com.jnfe.base.CRTEvoSuiteTest$null;9;14;0;0;0;0;0;0;0;155;0
163;br.com.jnfe.base.CST_COFINSEvoSuiteTest$null;11;4;5;13;13;5;5;0;0;150;13
745;br.com.jnfe.base.CST_GrupoEvoSuiteTest$null;11;3;9;34;34;14;13;1;0;141;47
981;br.com.jnfe.base.CST_IPIEvoSuiteTest$null;10;2;1;14;14;15;14;1;0;140;61
1222;br.com.jnfe.base.CST_PISEvoSuiteTest$null;11;3;5;13;13;20;19;1;0;135;74
1559;br.com.jnfe.base.CStatEvoSuiteTest$null;11;4;2;18;18;22;20;2;0;133;92
2017;br.com.jnfe.base.C_ICMSEvoSuiteTest$null;12;4;3;27;35;25;22;3;0;130;119
2017;br.com.jnfe.base.ConsReciNFeEvoSuiteTest$null;10;2;0;0;0;25;22;3;0;130;119
2018;br.com.jnfe.base.ContribICMSEvoSuiteTest$null;9;1;0;0;0;25;22;3;0;130;119
2019;br.com.jnfe.base.FinNFeEvoSuiteTest$null;8;1;0;0;0;25;22;3;0;130;119
2019;br.com.jnfe.base.IndPagEvoSuiteTest$null;8;2;0;0;0;25;22;3;0;130;119
2077;br.com.jnfe.base.IndTotEvoSuiteTest$null;8;1;2;4;4;27;24;3;0;128;123
2078;br.com.jnfe.base.ModBCEvoSuiteTest$null;9;1;0;0;0;27;24;3;0;128;123
2079;br.com.jnfe.base.ModBCSTEvoSuiteTest$null;8;1;0;0;0;27;24;3;0;128;123
2079;br.com.jnfe.base.ModFreteEvoSuiteTest$null;9;1;0;0;0;27;24;3;0;128;123
2123;br.com.jnfe.base.ModeloNFeEvoSuiteTest$null;9;1;2;2;2;29;25;4;0;126;125
2123;br.com.jnfe.base.MotDesICMSEvoSuiteTest$null;8;1;0;0;0;29;25;4;0;126;125
2163;br.com.jnfe.base.OrigEvoSuiteTest$null;9;2;1;3;3;30;26;4;0;125;128
2164;br.com.jnfe.base.ProcEmiEvoSuiteTest$null;8;1;0;0;0;30;26;4;0;125;128
2165;br.com.jnfe.base.RegimeEspecialTributarioEvoSuiteTest$null;8;1;0;0;0;30;26;4;0;125;128
2380;br.com.jnfe.base.SitNFeEvoSuiteTest$null;19;1;2;16;16;32;28;4;0;123;144
2395;br.com.jnfe.base.TProvinceEvoSuiteTest$null;10;2;1;1;1;33;29;4;0;122;145
2409;br.com.jnfe.base.TUFsEvoSuiteTest$null;8;1;1;1;1;34;30;4;0;121;146
2409;br.com.jnfe.base.TpAmbEvoSuiteTest$null;8;1;0;0;0;34;30;4;0;121;146
2438;br.com.jnfe.base.TpDetEvoSuiteTest$null;9;1;1;2;2;35;31;4;0;120;148
2439;br.com.jnfe.base.TpEmisEvoSuiteTest$null;8;1;0;0;0;35;31;4;0;120;148
2440;br.com.jnfe.base.TpImpEvoSuiteTest$null;8;1;0;0;0;35;31;4;0;120;148
2440;br.com.jnfe.base.TpNFEvoSuiteTest$null;8;1;0;0;0;35;31;4;0;120;148
2441;br.com.jnfe.base.TpObsNFeEvoSuiteTest$null;8;1;0;0;0;35;31;4;0;120;148
2759;br.com.jnfe.base.TpSerieEvoSuiteTest$null;8;1;11;22;22;46;37;9;0;109;170
2759;br.com.jnfe.base.TpServicoEvoSuiteTest$null;9;1;0;0;0;46;37;9;0;109;170
2760;br.com.jnfe.base.TpVeiculoEvoSuiteTest$null;7;1;0;0;0;46;37;9;0;109;170
2786;br.com.jnfe.base.UFEvoSuiteTest$null;9;2;2;2;2;48;39;9;0;107;172
2786;br.com.jnfe.base.service.DOMNFeKeyInfoBuilderEvoSuiteTest$null;9;87;0;0;0;48;39;9;0;107;172
3135;br.com.jnfe.base.service.DOMNFeSignatureHandlerEvoSuiteTest$null;12;12;6;20;20;54;45;9;0;101;192
3204;br.com.jnfe.base.service.NFeCalculatorImplEvoSuiteTest$null;11;6;3;4;4;57;47;10;0;98;196
