CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
200;br.com.jnfe.base.CStatTest$null;13;4;1;18;18;1;0;1;0;25;18
200;br.com.jnfe.base.ConsReciNFeTest$null;11;3;0;0;0;1;0;1;0;25;18
240;br.com.jnfe.base.IndTotTest$null;10;2;2;4;4;3;2;1;0;23;22
260;br.com.jnfe.base.ModeloNFeTest$null;30;1;1;2;2;4;2;2;0;22;24
269;br.com.jnfe.base.TProvinceTest$null;9;2;0;1;1;4;2;2;0;22;25
277;br.com.jnfe.base.TUFsTest$null;9;1;1;1;1;5;3;2;0;21;26
277;br.com.jnfe.base.adapter.AbstractNFeAdapterTest$null;9;2;0;0;0;5;3;2;0;21;26
