CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
0;net.sf.jniinchi.JniInchiExceptionTest$null;6;2;0;0;0;0;0;0;0;119;0
157;net.sf.jniinchi.JniInchiInputDataTest$null;9;4;0;16;16;0;0;0;0;119;16
264;net.sf.jniinchi.JniInchiInputInchiTest$null;10;7;2;9;9;2;0;2;0;117;25
2523;net.sf.jniinchi.JniInchiInputTest$null;17;14;7;94;96;9;0;9;0;110;119
4581;net.sf.jniinchi.JniInchiOutputStructureTest$null;18;12;2;101;107;11;0;11;0;108;220
4771;net.sf.jniinchi.JniInchiOutputTest$null;10;6;0;16;16;11;0;11;0;108;236
4772;net.sf.jniinchi.LoadNativeLibraryExceptionTest$null;6;2;0;0;0;11;0;11;0;108;236
