Class,Predicates,Total_Branches,Covered_Branches,Total_Methods,Branchless_Methods,Covered_Methods,Covered_Branchless_Methods,Total_Goals,Covered_Goals,Statements_Executed,Coverage,BranchCoverage,NumberOfGeneratedTestCases,DefUseCoverage,WeakMutationScore,Creation_Time,Minimization_Time,Total_Time,Test_Execution_Time,Goal_Computation_Time,Result_Size,Result_Length,Minimized_Size,Minimized_Length,Chromosome_Length,Population_Size,Random_Seed,Budget,AllPermission,SecurityPermission,UnresolvedPermission,AWTPermission,FilePermission,SerializablePermission,ReflectPermission,RuntimePermission,NetPermission,SocketPermission,SQLPermission,PropertyPermission,LoggingPermission,SSLPermission,AuthPermission,AudioPermission,OtherPermission,Threads,Branches,MutationScore,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,Error_Predicates,Error_Branches_Covered,Error_Branchless_Methods,Error_Branchless_Methods_Covered,AssertionContract,EqualsContract,EqualsHashcodeContract,EqualsNullContract,EqualsSymmetricContract,HashCodeReturnsNormallyContract,JCrasherExceptionContract,NullPointerExceptionContract,ToStringReturnsNormallyContract,UndeclaredExceptionContract,Contract_Violations,Unique_Violations,Data_File,Definitions,Uses,DefUsePairs,IntraMethodPairs,InterMethodPairs,IntraClassPairs,ParameterPairs,AliasingIntraMethodPairs,AliasingInterMethodPairs,AliasingIntraClassPairs,AliasingParameterPairs,CoveredIntraMethodPairs,CoveredInterMethodPairs,CoveredIntraClassPairs,CoveredParameterPairs,CoveredAliasIntraMethodPairs,CoveredAliasInterMethodPairs,CoveredAliasIntraClassPairs,CoveredAliasParameterPairs,CoverageTimeline_T1,CoverageTimeline_T2,CoverageTimeline_T3,CoverageTimeline_T4,CoverageTimeline_T5,CoverageTimeline_T6,CoverageTimeline_T7,CoverageTimeline_T8,CoverageTimeline_T9,CoverageTimeline_T10
client.GameWindow,0,0,0,8,8,0,0,8,0,1735,0.0,0.0,0,,,61058,23,61035,3950,0,2,3,0,0,40,50,1434376072725,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,00000000,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_client.GameWindow-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
client.TestDriver,0,0,0,1,1,1,1,1,1,4813,1.0,1.0,1,,,1269,62,1207,865,0,1,3,1,1,40,50,1434376358777,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_client.TestDriver-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
client.controller.LocalControl,12,24,0,5,3,2,2,27,2,724,0.07407407407407407,0.07407407407407407,1,,,64869,746,64123,11084,0,5,141,1,2,40,50,1434376578734,60,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,110000000000000000000000000,0.009900990099009901,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_client.controller.LocalControl-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407
client.controller.RemoteControl,0,0,0,2,2,2,2,2,2,1238,1.0,1.0,1,,,33291,60,33231,12666,0,2,40,1,3,40,50,1434376870812,60,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,11,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_client.controller.RemoteControl-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
client.gui.Cash,0,0,0,1,1,1,1,1,1,2960,1.0,1.0,1,,,34444,68,34376,12539,0,1,10,1,1,40,50,1434377134275,60,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0.7391304347826086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_client.gui.Cash-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
client.gui.Config,0,0,0,1,1,1,1,1,1,5134,1.0,1.0,1,,,1953,120,1833,702,0,1,10,1,1,40,50,1434377398758,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_client.gui.Config-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
client.gui.CreateGameDialog,12,24,4,10,8,4,2,32,6,4126,0.1875,0.1875,3,,,64218,2767,61451,22308,1,4,71,3,10,40,50,1434377631280,60,0,0,0,0,11,0,0,1,0,1,0,0,0,0,0,0,0,6,00100010101000000000100000000010,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_client.gui.CreateGameDialog-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875
client.gui.Game,1,2,0,4,3,3,3,5,3,6833,0.6,0.6,2,,,61223,172,61051,14850,0,2,19,2,5,40,50,1434377943925,60,0,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,5,11100,0.352112676056338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_client.gui.Game-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
client.gui.GlobalHighscoreLobby,14,28,1,9,6,5,4,34,5,3528,0.14705882352941177,0.14705882352941177,4,,,64128,3108,61020,21039,0,8,184,4,11,40,50,1434378233975,60,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,6,0101111000000000000000000000000000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_client.gui.GlobalHighscoreLobby-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13126934984520125,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.14705882352941177
client.gui.GlobalLobby,13,26,0,13,10,1,1,36,1,13,0.027777777777777776,0.027777777777777776,1,,,61165,158,61007,15401,0,1,1,1,1,40,50,1434378533840,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,000000100000000000000000000000000000,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_client.gui.GlobalLobby-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776
