Class,Predicates,Total_Branches,Covered_Branches,Total_Methods,Branchless_Methods,Covered_Methods,Covered_Branchless_Methods,Total_Goals,Covered_Goals,Statements_Executed,Coverage,BranchCoverage,NumberOfGeneratedTestCases,DefUseCoverage,WeakMutationScore,Creation_Time,Minimization_Time,Total_Time,Test_Execution_Time,Goal_Computation_Time,Result_Size,Result_Length,Minimized_Size,Minimized_Length,Chromosome_Length,Population_Size,Random_Seed,Budget,AllPermission,SecurityPermission,UnresolvedPermission,AWTPermission,FilePermission,SerializablePermission,ReflectPermission,RuntimePermission,NetPermission,SocketPermission,SQLPermission,PropertyPermission,LoggingPermission,SSLPermission,AuthPermission,AudioPermission,OtherPermission,Threads,Branches,MutationScore,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,Error_Predicates,Error_Branches_Covered,Error_Branchless_Methods,Error_Branchless_Methods_Covered,AssertionContract,EqualsContract,EqualsHashcodeContract,EqualsNullContract,EqualsSymmetricContract,HashCodeReturnsNormallyContract,JCrasherExceptionContract,NullPointerExceptionContract,ToStringReturnsNormallyContract,UndeclaredExceptionContract,Contract_Violations,Unique_Violations,Data_File,Definitions,Uses,DefUsePairs,IntraMethodPairs,InterMethodPairs,IntraClassPairs,ParameterPairs,AliasingIntraMethodPairs,AliasingInterMethodPairs,AliasingIntraClassPairs,AliasingParameterPairs,CoveredIntraMethodPairs,CoveredInterMethodPairs,CoveredIntraClassPairs,CoveredParameterPairs,CoveredAliasIntraMethodPairs,CoveredAliasInterMethodPairs,CoveredAliasIntraClassPairs,CoveredAliasParameterPairs,CoverageTimeline_T1,CoverageTimeline_T2,CoverageTimeline_T3,CoverageTimeline_T4,CoverageTimeline_T5,CoverageTimeline_T6,CoverageTimeline_T7,CoverageTimeline_T8,CoverageTimeline_T9,CoverageTimeline_T10
dk.statsbiblioteket.summa.common.MarcAnnotations,9,18,17,3,1,3,1,19,18,52024,0.9473684210526315,0.9473684210526315,9,,,61240,239,61001,23393,0,4,14,9,13,40,50,1433987433278,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1111111111111111011,0.5263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_dk.statsbiblioteket.summa.common.MarcAnnotations-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315
dk.statsbiblioteket.summa.common.Record,73,146,110,59,27,59,27,173,137,118763,0.791907514450867,0.791907514450867,49,,,69260,8254,61006,12974,1,26,765,49,134,40,50,1433987556108,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11111111111111111111111111101111111101110011101011101011000000111100101111110000011111110111011111111110111111111111111111111111111111101010111011111111110100111101011111010,0.8096551724137931,4,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_dk.statsbiblioteket.summa.common.Record-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7861271676300579,0.791907514450867,0.791907514450867,0.791907514450867,0.791907514450867,0.791907514450867,0.791907514450867,0.791907514450867,0.791907514450867,0.791907514450867
dk.statsbiblioteket.summa.common.SummaConstants,1,2,0,2,1,1,1,3,1,20547,0.3333333333333333,0.3333333333333333,1,,,61045,42,61003,51074,0,1,2,1,1,40,50,1433987746723,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,100,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_dk.statsbiblioteket.summa.common.SummaConstants-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
dk.statsbiblioteket.summa.common.configuration.Resolver,11,22,17,7,2,7,2,24,19,28159,0.7916666666666666,0.7916666666666666,12,,,61334,331,61003,24895,0,7,28,12,15,40,50,1433987882119,60,0,0,0,0,919,0,0,353,0,4,0,0,0,0,0,0,0,3,111111100011110111011111,0.2482758620689655,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_dk.statsbiblioteket.summa.common.configuration.Resolver-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.7916666666666666
dk.statsbiblioteket.summa.common.configuration.storage.XStorage,14,28,0,17,8,0,0,36,0,0,0.0,0.0,0,,,61068,65,61003,723,1,7,0,0,0,40,50,1433988034106,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,000000000000000000000000000000000000,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_dk.statsbiblioteket.summa.common.configuration.storage.XStorage-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dk.statsbiblioteket.summa.common.filter.Payload,29,58,46,21,6,20,5,64,51,11099,0.796875,0.796875,12,,,68579,2572,66007,3402,1,9,220,12,46,40,50,1433988174206,60,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,1101111111011011111111010111011111111010101111111111011011011101,0.6485507246376812,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_dk.statsbiblioteket.summa.common.filter.Payload-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78125,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875
dk.statsbiblioteket.summa.common.filter.PayloadBatcher,15,30,0,10,4,0,0,34,0,0,0.0,0.0,0,,,61085,85,61000,920,1,9,0,0,0,40,50,1433988339055,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0000000000000000000000000000000000,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_dk.statsbiblioteket.summa.common.filter.PayloadBatcher-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dk.statsbiblioteket.summa.common.filter.PayloadQueue,14,28,1,18,9,3,2,37,3,360,0.08108108108108109,0.08108108108108109,2,,,65732,330,65402,234,0,4,69,2,4,40,50,1433988461655,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1000100000000000000000000000000000010,0.03317535545023697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_dk.statsbiblioteket.summa.common.filter.PayloadQueue-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109
dk.statsbiblioteket.summa.common.filter.object.ScriptFilter,20,40,4,8,4,2,1,44,5,2120,0.11363636363636363,0.11363636363636363,2,,,63773,507,63266,2601,0,8,156,2,6,40,50,1433988720239,60,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,01000000000000110110000000000000000000000000,0.049773755656108594,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_dk.statsbiblioteket.summa.common.filter.object.ScriptFilter-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18181818181818182,0.11363636363636363,0.11363636363636363,0.11363636363636363,0.11363636363636363,0.11363636363636363,0.11363636363636363,0.11363636363636363,0.11363636363636363,0.11363636363636363
dk.statsbiblioteket.summa.common.filter.stream.StreamFilter,2,4,2,8,6,4,3,10,5,492,0.5,0.5,2,,,64140,602,63538,284,0,3,66,2,7,40,50,1433988862294,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1011110000,0.6019417475728155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_dk.statsbiblioteket.summa.common.filter.stream.StreamFilter-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
