GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Ant Example,org.databene.jdbacl.identity,KeyMapperTest,12,89,2,2,2,17,3,7,1,7
JaCoCo Ant Example,org.databene.jdbacl.identity,InvalidIdentityDefinitionError,0,16,0,0,0,8,0,4,0,4
JaCoCo Ant Example,org.databene.jdbacl.identity,UniqueKeyIdentity,63,56,4,2,9,11,3,4,0,4
JaCoCo Ant Example,org.databene.jdbacl.identity,NKBuilder,5,32,1,3,1,9,1,4,0,3
JaCoCo Ant Example,org.databene.jdbacl.identity,SimpleTranscoder,122,0,8,0,21,0,6,0,2,0
JaCoCo Ant Example,org.databene.jdbacl.identity,IdentityModelTest,1244,4287,16,16,332,1349,77,249,61,249
JaCoCo Ant Example,org.databene.jdbacl.proxy,LoggingStatementHandlerTest,476,14,0,0,130,8,27,5,27,5
JaCoCo Ant Example,org.databene.jdbacl.proxy,LoggingPreparedStatementHandlerTest,476,14,0,0,130,8,27,5,27,5
JaCoCo Ant Example,org.databene.jdbacl.proxy,LoggingStatementHandler,335,22,26,2,82,9,30,3,16,3
JaCoCo Ant Example,org.databene.jdbacl.proxy,LoggingResultSetHandler,96,19,16,2,26,8,12,3,3,3
JaCoCo Ant Example,org.databene.jdbacl.proxy,PooledConnectionHandlerTest,626,24,0,0,158,10,33,5,33,5
JaCoCo Ant Example,org.databene.jdbacl.proxy,LoggingPreparedStatementHandler,359,45,32,2,83,13,39,3,22,3
JaCoCo Ant Example,org.databene.jdbacl.proxy,PooledConnectionHandler,217,103,27,10,39,29,26,6,6,6
JaCoCo Ant Example,org.databene.jdbacl.proxy,LoggingResultSetHandlerTest,686,14,0,0,160,8,33,5,33,5
JaCoCo Ant Example,org.databene.jdbacl.swing,TextFieldValueProviderTest,12,184,1,1,2,50,2,13,1,13
JaCoCo Ant Example,org.databene.jdbacl.swing,DatabasePane.Importer,76,0,0,0,20,0,2,0,2,0
JaCoCo Ant Example,org.databene.jdbacl.swing,DatabasePane.Importer.new Runnable() {...},29,0,0,0,4,0,2,0,2,0
JaCoCo Ant Example,org.databene.jdbacl.swing,TextFieldValueProvider,0,10,0,0,0,4,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.swing,EnvironmentSelector,10,0,0,0,3,0,2,0,2,0
JaCoCo Ant Example,org.databene.jdbacl.swing,JdbaclGUI,249,0,4,0,63,0,11,0,9,0
JaCoCo Ant Example,org.databene.jdbacl.swing,EnvironmentSelector.EnvironmentModel,68,0,2,0,12,0,6,0,5,0
JaCoCo Ant Example,org.databene.jdbacl.swing,DatabaseTree,4,0,0,0,2,0,1,0,1,0
JaCoCo Ant Example,org.databene.jdbacl.swing,DatabasePane,62,0,4,0,15,0,5,0,3,0
JaCoCo Ant Example,org.databene.jdbacl.swing,EnvironmentSelector.EnvironmentModel.new FilenameFilter() {...},11,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,org.databene.jdbacl.swing,JdbaclGUI.new AbstractAction() {...},11,0,0,0,3,0,2,0,2,0
JaCoCo Ant Example,org.databene.jdbacl.swing,JdbaclGUI.new ActionListener() {...},43,0,0,0,9,0,2,0,2,0
JaCoCo Ant Example,org.databene.jdbacl.swing,JdbaclGUI.new AbstractAction() {...},11,0,0,0,3,0,2,0,2,0
JaCoCo Ant Example,org.databene.jdbacl.model.xml,XMLModelExporterTest,150,386,0,0,44,115,10,27,10,27
JaCoCo Ant Example,org.databene.jdbacl.model.xml,XMLModelImporterTest,52,116,0,0,14,35,4,11,4,11
JaCoCo Ant Example,org.databene.jdbacl.model.xml,XMLModelExporter,934,20,62,0,188,7,48,2,17,2
JaCoCo Ant Example,org.databene.jdbacl.model.xml,XMLModelImporter,1198,23,140,0,242,8,88,3,18,3
JaCoCo Ant Example,org.databene.jdbacl.identity.xml,IdentityParser,122,64,8,0,25,5,9,3,5,3
JaCoCo Ant Example,org.databene.jdbacl.identity.xml,IdentityParseContext,0,27,0,0,0,9,0,4,0,4
JaCoCo Ant Example,org.databene.jdbacl.identity.xml,IdentityParseContextTest,12,67,2,2,2,24,3,9,1,9
JaCoCo Ant Example,org.databene.jdbacl.identity.xml,IdentityParserTest,1272,71,1,1,212,29,32,9,31,9
