CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
281;ch.bluepenguin.email.client.AbstractUniqueIDEvoSuiteTest$null;13;32;22;24;24;22;19;3;0;126;24
281;ch.bluepenguin.email.client.AccountEvoSuiteTest$null;12;5;0;0;2;22;19;3;0;126;24
297;ch.bluepenguin.email.client.FolderEvoSuiteTest$null;14;9;0;1;3;22;19;3;0;126;25
297;ch.bluepenguin.email.client.IDGeneratorEvoSuiteTest$null;10;2;0;0;0;22;19;3;0;126;25
298;ch.bluepenguin.email.client.PersonEvoSuiteTest$null;14;9;0;0;2;22;19;3;0;126;25
318;ch.bluepenguin.email.client.service.impl.DummyEmailFacadeImplEvoSuiteTest$null;9;3;0;2;2;22;19;3;0;126;27
490;ch.bluepenguin.email.client.service.impl.EmailFacadeStateEvoSuiteTest$null;12;7;12;15;15;34;30;4;0;114;42
491;ch.bluepenguin.email.client.tapestry.VisitEvoSuiteTest$null;10;3;0;0;0;34;30;4;0;114;42
732;ch.bluepenguin.email.client.tapestry.helpers.DisplayHelperEvoSuiteTest$null;12;16;14;16;16;48;42;6;0;100;58
733;ch.bluepenguin.email.client.tapestry.helpers.TreeModelHelperEvoSuiteTest$null;10;3;0;0;0;48;42;6;0;100;58
774;ch.bluepenguin.tapestry.components.menu.model.impl.DefaultMenuItemEvoSuiteTest$null;15;6;1;2;2;49;43;6;0;99;60
2992;ch.bluepenguin.tapestry.components.menu.model.impl.DefaultMenuModelEvoSuiteTest$null;21;10;39;88;89;88;55;33;0;60;148
3399;ch.bluepenguin.tapestry.components.menu.model.impl.MenuItemListEvoSuiteTest$null;41;13;4;15;26;92;59;33;0;56;163
3400;ch.bluepenguin.tapestry.components.menu.renderer.impl.AbstractMenuItemRendererEvoSuiteTest$null;10;3;0;0;0;92;59;33;0;56;163
3400;ch.bluepenguin.tapestry.components.menu.renderer.impl.DefaultMenuItemRendererEvoSuiteTest$null;11;2;0;0;0;92;59;33;0;56;163
3401;ch.bluepenguin.tapestry.components.menu.renderer.impl.DirectLinkMenuItemRendererEvoSuiteTest$null;10;4;0;0;0;92;59;33;0;56;163
3402;ch.bluepenguin.tapestry.components.menu.renderer.impl.GenericMarkupMenuItemRendererEvoSuiteTest$null;10;2;0;0;0;92;59;33;0;56;163
3402;ch.bluepenguin.tapestry.components.menu.renderer.impl.HyperlinkMenuItemRendererEvoSuiteTest$null;10;3;0;0;0;92;59;33;0;56;163
