CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
18;nu.staldal.lagoon.LagoonCLIEvoSuiteTest$null;10;6;0;1;1;0;0;0;0;1021;1
254;nu.staldal.lagoon.MyParserEvoSuiteTest$null;15;83;2;12;12;2;2;0;0;1019;13
487;nu.staldal.lagoon.TextAreaWriterEvoSuiteTest$null;7;5;13;27;27;15;4;11;0;1006;40
487;nu.staldal.lagoon.XMLCheckEvoSuiteTest$null;6;1;0;0;0;15;4;11;0;1006;40
502;nu.staldal.lagoon.core.DeleteEntryEvoSuiteTest$null;8;4;0;1;1;15;4;11;0;1006;41
525;nu.staldal.lagoon.core.FileEntryEvoSuiteTest$null;7;2;0;2;2;15;4;11;0;1006;43
556;nu.staldal.lagoon.core.FormatEvoSuiteTest$null;8;6;0;2;2;15;4;11;0;1006;45
1930;nu.staldal.lagoon.core.LagoonProcessorEvoSuiteTest$null;20;19;10;43;43;25;4;21;0;996;88
1995;nu.staldal.lagoon.core.OutputEntryEvoSuiteTest$null;12;6;3;3;3;28;7;21;0;993;91
1995;nu.staldal.lagoon.core.ParseEvoSuiteTest$null;9;6;0;0;2;28;7;21;0;993;91
2895;nu.staldal.lagoon.core.PartEntryEvoSuiteTest$null;18;14;6;43;45;34;7;27;0;987;134
2896;nu.staldal.lagoon.core.ReadEvoSuiteTest$null;8;3;0;0;2;34;7;27;0;987;134
2925;nu.staldal.lagoon.core.RemoteFileStorageEvoSuiteTest$null;10;6;2;2;2;36;9;27;0;985;136
3486;nu.staldal.lagoon.core.SitemapEvoSuiteTest$null;14;6;5;28;32;41;9;32;0;980;164
3487;nu.staldal.lagoon.core.SourceEvoSuiteTest$null;8;3;0;0;2;41;9;32;0;980;164
3487;nu.staldal.lagoon.core.TransformEvoSuiteTest$null;10;5;0;0;2;41;9;32;0;980;164
3635;nu.staldal.lagoon.filestorage.FTPFileStorageEvoSuiteTest$null;13;8;3;8;9;44;12;32;0;977;172
4782;nu.staldal.lagoon.filestorage.SSHFileStorageEvoSuiteTest$null;12;6;25;68;69;69;15;54;0;952;240
5959;nu.staldal.lagoon.producer.BasicSplitEvoSuiteTest$null;15;10;19;46;48;88;21;65;2;933;286
5959;nu.staldal.lagoon.producer.DirSourceEvoSuiteTest$null;15;4;0;0;2;88;21;65;2;933;286
5971;nu.staldal.lagoon.producer.FileReadEvoSuiteTest$null;8;3;0;1;3;88;21;65;2;933;287
5994;nu.staldal.lagoon.producer.FileSourceEvoSuiteTest$null;8;4;1;2;4;89;22;65;2;932;289
6397;nu.staldal.lagoon.producer.IslandSplitEvoSuiteTest$null;12;21;8;25;27;97;29;66;2;924;314
6627;nu.staldal.lagoon.producer.LSSIHandlerEvoSuiteTest$null;12;10;1;16;16;98;29;67;2;923;330
6668;nu.staldal.lagoon.producer.LSSITransformerEvoSuiteTest$null;10;5;0;3;5;98;29;67;2;923;333
6950;nu.staldal.lagoon.producer.MyInputStreamEvoSuiteTest$null;6;1;3;11;11;101;29;69;3;920;344
7019;nu.staldal.lagoon.producer.MyOutputStreamEvoSuiteTest$null;6;2;5;8;8;107;32;71;4;914;352
7027;nu.staldal.lagoon.producer.StylesheetContainerEvoSuiteTest$null;6;1;1;1;1;108;33;71;4;913;353
7387;nu.staldal.lagoon.producer.XMLFormatterEvoSuiteTest$null;13;8;6;18;20;114;33;77;4;907;371
7620;nu.staldal.lagoon.producer.XMLParseEvoSuiteTest$null;14;10;0;11;13;114;33;77;4;907;382
7935;nu.staldal.lagoon.producer.XSLTransformerEvoSuiteTest$null;11;5;8;20;23;122;34;84;4;899;402
7945;nu.staldal.lagoon.util.TemplateProcessorEvoSuiteTest$null;7;2;1;1;1;123;35;84;4;898;403
8498;nu.staldal.lagoon.util.WildcardEvoSuiteTest$null;9;3;42;56;56;165;58;103;4;856;459
9116;nu.staldal.util.UtilsEvoSuiteTest$null;11;4;49;59;64;214;98;112;4;807;518
9721;nu.staldal.xmlutil.ContentHandlerAdapterEvoSuiteTest$null;10;4;19;57;57;233;99;130;4;788;575
12548;nu.staldal.xmlutil.ContentHandlerFixerEvoSuiteTest$null;20;11;46;172;172;279;100;175;4;742;747
14073;nu.staldal.xmlutil.DocumentHandlerAdapterEvoSuiteTest$null;27;8;40;122;122;319;101;214;4;702;869
14101;nu.staldal.xodus.OutputConfigEvoSuiteTest$null;6;1;1;4;4;320;101;215;4;701;873
14139;nu.staldal.xtree.ProcessingInstructionEvoSuiteTest$null;6;1;1;5;5;321;102;215;4;700;878
17141;nu.staldal.xtree.SequentialTreeBuilderEvoSuiteTest$null;21;15;37;133;137;358;110;244;4;663;1011
17454;nu.staldal.xtree.TextEvoSuiteTest$null;8;3;10;36;36;368;118;246;4;653;1047
19099;nu.staldal.xtree.TreeBuilderEvoSuiteTest$null;19;13;5;77;92;373;119;250;4;648;1124
19231;nu.staldal.xtree.XTreeXMLDataContentHandlerEvoSuiteTest$null;9;17;3;11;11;376;119;253;4;645;1135
