CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
2012;nu.staldal.lagoon.filestorage.TestLocalFileStorage$null;15;5;32;47;47;32;6;14;12;1251;47
2106;nu.staldal.util.TestUtils$null;11;1;14;15;15;46;17;17;12;1237;62
2527;nu.staldal.xodus.TestOutputConfig$null;13;1;28;53;53;74;34;27;13;1209;115
24415;nu.staldal.xodus.TestXMLSerializer$null;52;33;105;992;1017;179;40;120;19;1104;1107
26746;nu.staldal.xtree.TestSequentialTreeBuilder$null;52;29;29;149;149;208;42;147;19;1075;1256
29795;nu.staldal.xtree.TestXTree$null;70;96;43;114;125;251;69;163;19;1032;1370
