CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
1729;nu.staldal.lagoon.filestorage.TestLocalFileStorage$null;13;4;32;47;47;32;6;14;12;1251;47
1809;nu.staldal.util.TestUtils$null;10;1;14;15;15;46;17;17;12;1237;62
2172;nu.staldal.xodus.TestOutputConfig$null;11;1;28;53;53;74;34;27;13;1209;115
21648;nu.staldal.xodus.TestXMLSerializer$null;50;27;105;992;1017;179;40;120;19;1104;1107
23642;nu.staldal.xtree.TestSequentialTreeBuilder$null;43;26;29;149;149;208;42;147;19;1075;1256
26740;nu.staldal.xtree.TestXTree$null;61;77;43;114;125;251;69;163;19;1032;1370
