GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,PostalRouteType,0,65,0,6,0,22,0,14,0,11
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,Thoroughfare.ThoroughfareNumberRange.ThoroughfareNumberFrom,0,29,0,2,0,9,0,6,0,5
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,MailStopType.MailStopNumber,0,32,0,0,0,12,0,8,0,8
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,AddressDetails.PostalServiceElements.AddressLatitudeDirection,0,32,0,0,0,12,0,8,0,8
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,AddressDetails.Country.CountryNameCode,0,32,0,0,0,12,0,8,0,8
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,MailStopType.MailStopName,0,32,0,0,0,12,0,8,0,8
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,FirmType.FirmName,0,32,0,0,0,12,0,8,0,8
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,SubPremiseType.SubPremiseNumberSuffix,0,39,0,0,0,15,0,10,0,10
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,PremiseNumber,0,60,0,0,0,24,0,16,0,16
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,AddressDetails.Country,0,76,0,8,0,25,0,16,0,12
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,ThoroughfareNameType,0,32,0,0,0,12,0,8,0,8
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,MailStopType,0,54,0,4,0,19,0,12,0,10
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,SubPremiseType.SubPremiseName,0,39,0,0,0,15,0,10,0,10
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,ThoroughfareNumber,0,60,0,0,0,24,0,16,0,16
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,AdministrativeArea.SubAdministrativeArea.SubAdministrativeAreaName,0,32,0,0,0,12,0,8,0,8
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,Premise.PremiseLocation,0,25,0,0,0,9,0,6,0,6
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,AddressDetails.PostalServiceElements.EndorsementLineCode,0,32,0,0,0,12,0,8,0,8
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,PostBox.PostBoxNumberPrefix,0,32,0,0,0,12,0,8,0,8
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,AdministrativeArea.SubAdministrativeArea,0,86,0,6,0,31,0,20,0,17
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,PostBox,0,89,0,4,0,34,0,22,0,20
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,Premise.PremiseNumberRange,0,59,0,0,0,26,0,17,0,17
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,Thoroughfare.ThoroughfareNumberRange,0,85,0,2,0,34,0,22,0,21
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,SubPremiseType,0,130,1,13,0,43,1,27,0,21
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,ThoroughfareTrailingTypeType,0,32,0,0,0,12,0,8,0,8
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,Premise.PremiseNumberRange.PremiseNumberRangeTo,0,47,0,8,0,13,0,9,0,5
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,PostBox.PostBoxNumberExtension,0,25,0,0,0,9,0,6,0,6
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,AddressDetails.PostalServiceElements.SupplementaryPostalServiceData,0,32,0,0,0,12,0,8,0,8
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,Premise.PremiseName,0,39,0,0,0,15,0,10,0,10
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,ThoroughfareNumberSuffix,0,39,0,0,0,15,0,10,0,10
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,ObjectFactory,0,354,0,0,0,88,0,87,0,87
