Class,Predicates,Total_Branches,Covered_Branches,Total_Methods,Branchless_Methods,Covered_Methods,Covered_Branchless_Methods,Total_Goals,Covered_Goals,Statements_Executed,Coverage,BranchCoverage,NumberOfGeneratedTestCases,DefUseCoverage,WeakMutationScore,Creation_Time,Minimization_Time,Total_Time,Test_Execution_Time,Goal_Computation_Time,Result_Size,Result_Length,Minimized_Size,Minimized_Length,Chromosome_Length,Population_Size,Random_Seed,Budget,AllPermission,SecurityPermission,UnresolvedPermission,AWTPermission,FilePermission,SerializablePermission,ReflectPermission,RuntimePermission,NetPermission,SocketPermission,SQLPermission,PropertyPermission,LoggingPermission,SSLPermission,AuthPermission,AudioPermission,OtherPermission,Threads,Branches,MutationScore,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,Error_Predicates,Error_Branches_Covered,Error_Branchless_Methods,Error_Branchless_Methods_Covered,AssertionContract,EqualsContract,EqualsHashcodeContract,EqualsNullContract,EqualsSymmetricContract,HashCodeReturnsNormallyContract,JCrasherExceptionContract,NullPointerExceptionContract,ToStringReturnsNormallyContract,UndeclaredExceptionContract,Contract_Violations,Unique_Violations,Data_File,Definitions,Uses,DefUsePairs,IntraMethodPairs,InterMethodPairs,IntraClassPairs,ParameterPairs,AliasingIntraMethodPairs,AliasingInterMethodPairs,AliasingIntraClassPairs,AliasingParameterPairs,CoveredIntraMethodPairs,CoveredInterMethodPairs,CoveredIntraClassPairs,CoveredParameterPairs,CoveredAliasIntraMethodPairs,CoveredAliasInterMethodPairs,CoveredAliasIntraClassPairs,CoveredAliasParameterPairs,CoverageTimeline_T1,CoverageTimeline_T2,CoverageTimeline_T3,CoverageTimeline_T4,CoverageTimeline_T5,CoverageTimeline_T6,CoverageTimeline_T7,CoverageTimeline_T8,CoverageTimeline_T9,CoverageTimeline_T10
nu.staldal.ftp.FTPClient,102,204,17,26,14,3,1,218,18,17263,0.08256880733944955,0.08256880733944955,7,,,61605,604,61001,22620,0,9,25,7,7,40,50,1433875265024,60,0,0,0,0,98,0,0,5,0,3309,0,0,0,0,0,0,0,3,00000000000000000000000000001000000000001111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111100101011000000000000000000000000000000000000000000000000000,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_nu.staldal.ftp.FTPClient-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08256880733944955,0.08256880733944955,0.08256880733944955,0.08256880733944955,0.08256880733944955,0.08256880733944955,0.08256880733944955,0.08256880733944955,0.08256880733944955,0.08256880733944955
nu.staldal.lagoon.BuildSitemap,8,16,1,2,1,2,1,17,2,1664,0.11764705882352941,0.11764705882352941,1,,,61498,484,61014,2522,0,3,46,1,3,40,50,1433875388985,60,0,0,0,0,101,0,0,1,0,0,0,0,0,0,0,0,0,3,11000000000000000,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_nu.staldal.lagoon.BuildSitemap-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7647058823529411,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941
nu.staldal.lagoon.InputComponent,2,4,0,11,9,0,0,13,0,4057,0.0,0.0,0,,,61060,24,61036,11026,0,1,3,0,0,40,50,1433875508033,60,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0000000000000,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_nu.staldal.lagoon.InputComponent-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nu.staldal.lagoon.LagoonCLI,2,4,0,3,1,1,1,5,1,175616,0.2,0.2,1,,,61044,42,61002,51594,1,1,1,1,1,40,50,1433875642571,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_nu.staldal.lagoon.LagoonCLI-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
nu.staldal.lagoon.LagoonGUI,21,42,0,26,19,0,0,61,0,82,0.0,0.0,0,,,61177,41,61136,8133,0,1,1,0,0,40,50,1433875761537,60,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0000000000000000000000000000000000000000000000000000000000000,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_nu.staldal.lagoon.LagoonGUI-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nu.staldal.lagoon.MessageDialog,0,0,0,3,3,0,0,3,0,2918,0.0,0.0,0,,,61026,26,61000,14871,0,1,3,0,0,40,50,1433875892095,60,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,000,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_nu.staldal.lagoon.MessageDialog-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nu.staldal.lagoon.MyParser,9,18,6,5,1,3,1,19,7,48485,0.3684210526315789,0.3684210526315789,2,,,61124,123,61001,45403,0,3,11,2,4,40,50,1433876024653,60,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,3,1110100000000100110,0.008064516129032258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_nu.staldal.lagoon.MyParser-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.3684210526315789
nu.staldal.lagoon.PasswordDialog,0,0,0,6,6,0,0,6,0,5213,0.0,0.0,0,,,61150,36,61114,14366,0,1,3,0,0,40,50,1433876147142,60,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,000000,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_nu.staldal.lagoon.PasswordDialog-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nu.staldal.lagoon.TextAreaWriter,1,2,2,5,4,5,4,6,6,11328,1.0,1.0,3,,,31866,263,31603,10467,0,3,29,3,9,40,50,1433876279281,60,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,111111,0.0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_nu.staldal.lagoon.TextAreaWriter-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nu.staldal.lagoon.XMLCheck,0,0,0,1,1,1,1,1,1,5645,1.0,1.0,1,,,1498,88,1410,1042,1,1,9,1,1,40,50,1433876381087,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_nu.staldal.lagoon.XMLCheck-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
