Class,Predicates,Total_Branches,Covered_Branches,Total_Methods,Branchless_Methods,Covered_Methods,Covered_Branchless_Methods,Total_Goals,Covered_Goals,Statements_Executed,Coverage,BranchCoverage,NumberOfGeneratedTestCases,DefUseCoverage,WeakMutationScore,Creation_Time,Minimization_Time,Total_Time,Test_Execution_Time,Goal_Computation_Time,Result_Size,Result_Length,Minimized_Size,Minimized_Length,Chromosome_Length,Population_Size,Random_Seed,Budget,AllPermission,SecurityPermission,UnresolvedPermission,AWTPermission,FilePermission,SerializablePermission,ReflectPermission,RuntimePermission,NetPermission,SocketPermission,SQLPermission,PropertyPermission,LoggingPermission,SSLPermission,AuthPermission,AudioPermission,OtherPermission,Threads,Branches,MutationScore,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,Error_Predicates,Error_Branches_Covered,Error_Branchless_Methods,Error_Branchless_Methods_Covered,AssertionContract,EqualsContract,EqualsHashcodeContract,EqualsNullContract,EqualsSymmetricContract,HashCodeReturnsNormallyContract,JCrasherExceptionContract,NullPointerExceptionContract,ToStringReturnsNormallyContract,UndeclaredExceptionContract,Contract_Violations,Unique_Violations,Data_File,Definitions,Uses,DefUsePairs,IntraMethodPairs,InterMethodPairs,IntraClassPairs,ParameterPairs,AliasingIntraMethodPairs,AliasingInterMethodPairs,AliasingIntraClassPairs,AliasingParameterPairs,CoveredIntraMethodPairs,CoveredInterMethodPairs,CoveredIntraClassPairs,CoveredParameterPairs,CoveredAliasIntraMethodPairs,CoveredAliasInterMethodPairs,CoveredAliasIntraClassPairs,CoveredAliasParameterPairs,CoverageTimeline_T1,CoverageTimeline_T2,CoverageTimeline_T3,CoverageTimeline_T4,CoverageTimeline_T5,CoverageTimeline_T6,CoverageTimeline_T7,CoverageTimeline_T8,CoverageTimeline_T9,CoverageTimeline_T10
bierse.Bierse,0,0,0,1,1,1,1,1,1,4887,1.0,1.0,1,,,1411,70,1341,991,0,1,5,1,1,40,50,1433705776338,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_bierse.Bierse-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
bierse.controller.DefaultMenuController,2,4,2,4,3,2,1,7,3,10403,0.42857142857142855,0.42857142857142855,1,,,61352,328,61024,9952,0,1,26,1,3,40,50,1433705833652,60,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,1001010,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_bierse.controller.DefaultMenuController-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855
bierse.controller.DefaultSettingsController,13,26,4,3,1,2,1,27,5,4544,0.18518518518518517,0.18518518518518517,1,,,61098,95,61003,3894,0,2,16,1,3,40,50,1433705960252,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,100000000000000100010101000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_bierse.controller.DefaultSettingsController-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.18518518518518517
bierse.controller.DefaultTableModelController,3,6,2,2,1,2,1,7,3,21945,0.42857142857142855,0.42857142857142855,2,,,61104,87,61017,7619,0,1,10,2,8,40,50,1433706090427,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1110000,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_bierse.controller.DefaultTableModelController-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855
bierse.controller.DrinkSellController,4,8,0,4,3,2,2,11,2,73,0.18181818181818182,0.18181818181818182,1,,,64747,222,64525,5549,0,9,141,1,5,40,50,1433706215861,60,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,01100000000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_bierse.controller.DrinkSellController-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182
bierse.controller.TriggerThread,2,4,0,2,1,1,1,5,1,25778,0.2,0.2,1,,,61053,50,61003,28142,0,1,4,1,1,40,50,1433706345910,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_bierse.controller.TriggerThread-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
bierse.model.Model,14,28,0,31,23,1,1,51,1,0,0.0196078431372549,0.0196078431372549,1,,,61090,88,61002,51333,0,1,1,1,1,40,50,1433706466260,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,000000000000000010000000000000000000000000000000000,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_bierse.model.Model-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549
bierse.view.DefaultDrinkSellView,9,18,0,18,12,0,0,30,0,3429,0.0,0.0,0,,,61048,33,61015,3573,0,1,3,0,0,40,50,1433706595968,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,000000000000000000000000000000,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_bierse.view.DefaultDrinkSellView-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bierse.view.DefaultInfoView,5,10,0,9,7,1,1,17,1,1325,0.058823529411764705,0.058823529411764705,1,,,61213,61,61152,5635,1,1,2,1,1,40,50,1433706720938,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,00000010000000000,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_bierse.view.DefaultInfoView-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705
bierse.view.DefaultInfoViewMouseListener,2,4,0,8,7,3,3,11,3,938,0.2727272727272727,0.2727272727272727,2,,,61357,308,61049,11976,0,6,175,2,4,40,50,1433706848502,60,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,10100010000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_bierse.view.DefaultInfoViewMouseListener-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727
