CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
2045;bierse.controller.TriggerThreadTest$null;47;41;1;26;26;1;0;1;0;60;26
6701;bierse.model.DrinkTest$null;57;52;1;60;61;2;0;1;1;59;86
8151;bierse.model.ModelTest$null;42;41;0;25;26;2;0;1;1;59;111
9359;bierse.model.SettingsTest$null;41;40;0;25;26;2;0;1;1;59;136
9359;bierse.view.MyKeyMapTest$null;9;4;0;0;0;2;0;1;1;59;136
