Class,Predicates,Total_Branches,Covered_Branches,Total_Methods,Branchless_Methods,Covered_Methods,Covered_Branchless_Methods,Total_Goals,Covered_Goals,Statements_Executed,Coverage,BranchCoverage,NumberOfGeneratedTestCases,DefUseCoverage,WeakMutationScore,Creation_Time,Minimization_Time,Total_Time,Test_Execution_Time,Goal_Computation_Time,Result_Size,Result_Length,Minimized_Size,Minimized_Length,Chromosome_Length,Population_Size,Random_Seed,Budget,AllPermission,SecurityPermission,UnresolvedPermission,AWTPermission,FilePermission,SerializablePermission,ReflectPermission,RuntimePermission,NetPermission,SocketPermission,SQLPermission,PropertyPermission,LoggingPermission,SSLPermission,AuthPermission,AudioPermission,OtherPermission,Threads,Branches,MutationScore,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,Error_Predicates,Error_Branches_Covered,Error_Branchless_Methods,Error_Branchless_Methods_Covered,AssertionContract,EqualsContract,EqualsHashcodeContract,EqualsNullContract,EqualsSymmetricContract,HashCodeReturnsNormallyContract,JCrasherExceptionContract,NullPointerExceptionContract,ToStringReturnsNormallyContract,UndeclaredExceptionContract,Contract_Violations,Unique_Violations,Data_File,Definitions,Uses,DefUsePairs,IntraMethodPairs,InterMethodPairs,IntraClassPairs,ParameterPairs,AliasingIntraMethodPairs,AliasingInterMethodPairs,AliasingIntraClassPairs,AliasingParameterPairs,CoveredIntraMethodPairs,CoveredInterMethodPairs,CoveredIntraClassPairs,CoveredParameterPairs,CoveredAliasIntraMethodPairs,CoveredAliasInterMethodPairs,CoveredAliasIntraClassPairs,CoveredAliasParameterPairs,CoverageTimeline_T1,CoverageTimeline_T2,CoverageTimeline_T3,CoverageTimeline_T4,CoverageTimeline_T5,CoverageTimeline_T6,CoverageTimeline_T7,CoverageTimeline_T8,CoverageTimeline_T9,CoverageTimeline_T10
org.databene.jdbacl.ColumnInfo,0,0,0,2,2,2,2,2,2,5164,1.0,1.0,1,,,2501,154,2347,651,0,1,22,1,3,40,50,1433897872691,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0.6923076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_org.databene.jdbacl.ColumnInfo-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
org.databene.jdbacl.DBExecutionResult,0,0,0,1,1,1,1,1,1,5892,1.0,1.0,1,,,3430,82,3348,1088,0,1,10,1,2,40,50,1433897935580,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_org.databene.jdbacl.DBExecutionResult-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
org.databene.jdbacl.DatabaseTestUtil,1,2,0,2,1,1,1,3,1,21050,0.3333333333333333,0.3333333333333333,1,,,61063,46,61017,25807,0,1,3,1,1,40,50,1433898010044,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,100,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_org.databene.jdbacl.DatabaseTestUtil-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
org.databene.jdbacl.JDBCConnectData,0,0,0,3,3,3,3,3,3,887,1.0,1.0,2,,,11712,137,11575,929,0,1,6,2,2,40,50,1433898134663,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,111,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_org.databene.jdbacl.JDBCConnectData-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
org.databene.jdbacl.NameSpec,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,,,140,56,84,0,0,7,138,0,0,40,50,1433898214479,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_org.databene.jdbacl.NameSpec-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.databene.jdbacl.ResultsWithMetadata,0,0,0,3,3,3,3,3,3,8724,1.0,1.0,2,,,2085,558,1527,605,0,1,30,2,8,40,50,1433898292440,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,111,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_org.databene.jdbacl.ResultsWithMetadata-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
org.databene.jdbacl.identity.KeyMapper,0,0,0,2,2,0,0,2,0,0,0.0,0.0,0,,,61029,24,61005,815,0,3,0,0,0,40,50,1433898422960,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,00,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_org.databene.jdbacl.identity.KeyMapper-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.databene.jdbacl.identity.NKBuilder,2,4,4,3,2,3,2,6,6,4101,1.0,1.0,3,,,3509,453,3056,780,0,1,18,3,8,40,50,1433898542421,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,111111,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_org.databene.jdbacl.identity.NKBuilder-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
org.databene.jdbacl.identity.mem.GlobalRowId,8,16,1,5,2,1,0,18,1,31707,0.05555555555555555,0.05555555555555555,1,,,61069,62,61007,41309,1,2,4,1,1,40,50,1433898629451,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,001000000000000000,0.014285714285714285,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_org.databene.jdbacl.identity.mem.GlobalRowId-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555
org.databene.jdbacl.identity.mem.MapperState,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,,,181,73,108,0,0,9,153,0,0,40,50,1433898748183,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_org.databene.jdbacl.identity.mem.MapperState-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.databene.jdbacl.model.FKChangeRule,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,,,130,42,88,0,0,6,114,0,0,40,50,1433898922247,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_org.databene.jdbacl.model.FKChangeRule-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.databene.jdbacl.model.csv.CSVModelExporter,22,44,0,11,3,1,1,47,1,39197,0.02127659574468085,0.02127659574468085,1,,,61092,85,61007,28501,0,1,2,1,1,40,50,1433898993163,60,0,0,0,0,1388,0,0,52,0,0,0,0,0,0,0,0,0,3,01000000000000000000000000000000000000000000000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_org.databene.jdbacl.model.csv.CSVModelExporter-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085
org.databene.jdbacl.model.jdbc.DBIndexInfo,4,8,7,3,1,3,1,9,8,54426,0.8888888888888888,0.8888888888888888,5,,,61118,116,61002,20276,0,4,23,5,9,40,50,1433899113106,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,111101111,0.17857142857142858,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_org.databene.jdbacl.model.jdbc.DBIndexInfo-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
