CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
87;org.jsecurity.aop.AnnotationMethodInterceptorEvoSuiteTest$null;12;22;2;5;5;2;1;1;0;1589;5
645;org.jsecurity.aop.MethodInterceptorSupportEvoSuiteTest$null;17;36;4;17;17;6;1;5;0;1585;22
2227;org.jsecurity.authc.SimpleAuthenticationInfoEvoSuiteTest$null;17;11;37;69;69;43;14;29;0;1548;91
2565;org.jsecurity.authc.UsernamePasswordTokenEvoSuiteTest$null;12;8;13;19;19;56;24;32;0;1535;110
2579;org.jsecurity.authc.credential.AllowAllCredentialsMatcherEvoSuiteTest$null;10;4;1;1;1;57;25;32;0;1534;111
16116;org.jsecurity.authc.credential.HashedCredentialsMatcherEvoSuiteTest$null;35;41;59;310;319;116;32;84;0;1475;421
17228;org.jsecurity.authc.credential.Md2CredentialsMatcherEvoSuiteTest$null;16;14;27;41;45;143;41;101;1;1448;462
17565;org.jsecurity.authc.credential.Md5CredentialsMatcherEvoSuiteTest$null;17;13;0;14;45;143;41;101;1;1448;476
17898;org.jsecurity.authc.credential.Sha1CredentialsMatcherEvoSuiteTest$null;16;13;0;13;43;143;41;101;1;1448;489
18174;org.jsecurity.authc.credential.Sha256CredentialsMatcherEvoSuiteTest$null;18;15;0;11;21;143;41;101;1;1448;500
20160;org.jsecurity.authc.credential.Sha384CredentialsMatcherEvoSuiteTest$null;23;20;5;58;77;148;45;102;1;1443;558
20234;org.jsecurity.authc.credential.Sha512CredentialsMatcherEvoSuiteTest$null;16;11;0;3;6;148;45;102;1;1443;561
21064;org.jsecurity.authc.credential.SimpleCredentialsMatcherEvoSuiteTest$null;21;15;3;27;31;151;45;105;1;1440;588
23056;org.jsecurity.authc.pam.AllSuccessfulModularAuthenticationStrategyEvoSuiteTest$null;35;34;7;43;60;158;45;112;1;1433;631
23239;org.jsecurity.authc.pam.AtLeastOneSuccessfulModularAuthenticationStrategyEvoSuiteTest$null;15;106;3;9;16;161;47;113;1;1430;640
27829;org.jsecurity.authc.pam.ModularRealmAuthenticatorEvoSuiteTest$null;73;48;16;73;95;177;48;128;1;1414;713
27914;org.jsecurity.authz.aop.AuthenticatedAnnotationHandlerEvoSuiteTest$null;9;3;2;6;6;179;48;130;1;1412;719
27954;org.jsecurity.authz.aop.AuthenticatedAnnotationMethodInterceptorEvoSuiteTest$null;9;5;0;3;3;179;48;130;1;1412;722
27977;org.jsecurity.authz.aop.AuthorizingAnnotationHandlerEvoSuiteTest$null;8;3;0;2;2;179;48;130;1;1412;724
28031;org.jsecurity.authz.aop.AuthorizingAnnotationMethodInterceptorEvoSuiteTest$null;9;5;1;4;6;180;48;131;1;1411;728
28122;org.jsecurity.authz.aop.GuestAnnotationHandlerEvoSuiteTest$null;7;3;2;6;6;182;48;133;1;1409;734
28164;org.jsecurity.authz.aop.GuestAnnotationMethodInterceptorEvoSuiteTest$null;9;5;0;3;3;182;48;133;1;1409;737
28189;org.jsecurity.authz.aop.PermissionAnnotationHandlerEvoSuiteTest$null;8;8;0;2;2;182;48;133;1;1409;739
28234;org.jsecurity.authz.aop.PermissionAnnotationMethodInterceptorEvoSuiteTest$null;9;5;0;3;3;182;48;133;1;1409;742
28258;org.jsecurity.authz.aop.RoleAnnotationHandlerEvoSuiteTest$null;8;3;0;2;2;182;48;133;1;1409;744
28301;org.jsecurity.authz.aop.RoleAnnotationMethodInterceptorEvoSuiteTest$null;9;5;0;3;3;182;48;133;1;1409;747
28396;org.jsecurity.authz.aop.UserAnnotationHandlerEvoSuiteTest$null;7;3;2;6;6;184;48;135;1;1407;753
28458;org.jsecurity.authz.aop.UserAnnotationMethodInterceptorEvoSuiteTest$null;9;5;0;3;3;184;48;135;1;1407;756
29252;org.jsecurity.authz.permission.AllPermissionEvoSuiteTest$null;7;3;21;73;73;205;49;155;1;1386;829
30241;org.jsecurity.authz.permission.WildcardPermissionEvoSuiteTest$null;10;4;25;75;95;230;63;166;1;1361;904
30251;org.jsecurity.authz.permission.WildcardPermissionResolverEvoSuiteTest$null;6;2;0;1;10;230;63;166;1;1361;905
30283;org.jsecurity.cache.HashtableCacheEvoSuiteTest$null;8;3;1;3;3;231;64;166;1;1360;908
30283;org.jsecurity.cache.HashtableCacheManagerEvoSuiteTest$null;6;2;0;0;0;231;64;166;1;1360;908
44281;org.jsecurity.codec.Base64EvoSuiteTest$null;17;9;313;649;697;544;169;373;2;1047;1557
44879;org.jsecurity.codec.CodecSupportEvoSuiteTest$null;22;36;2;18;32;546;169;375;2;1045;1575
45194;org.jsecurity.codec.HexEvoSuiteTest$null;8;4;9;26;52;555;169;384;2;1036;1601
45223;org.jsecurity.config.ResourceConfigurationEvoSuiteTest$null;19;16;0;1;1;555;169;384;2;1036;1602
57507;org.jsecurity.config.TextConfigurationEvoSuiteTest$null;73;103;30;129;130;585;182;401;2;1006;1731
61293;org.jsecurity.crypto.BlowfishCipherEvoSuiteTest$null;18;37;13;149;265;598;182;414;2;993;1880
