Class,Predicates,Total_Branches,Covered_Branches,Total_Methods,Branchless_Methods,Covered_Methods,Covered_Branchless_Methods,Total_Goals,Covered_Goals,Statements_Executed,Coverage,BranchCoverage,NumberOfGeneratedTestCases,DefUseCoverage,WeakMutationScore,Creation_Time,Minimization_Time,Total_Time,Test_Execution_Time,Goal_Computation_Time,Result_Size,Result_Length,Minimized_Size,Minimized_Length,Chromosome_Length,Population_Size,Random_Seed,Budget,AllPermission,SecurityPermission,UnresolvedPermission,AWTPermission,FilePermission,SerializablePermission,ReflectPermission,RuntimePermission,NetPermission,SocketPermission,SQLPermission,PropertyPermission,LoggingPermission,SSLPermission,AuthPermission,AudioPermission,OtherPermission,Threads,Branches,MutationScore,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,Error_Predicates,Error_Branches_Covered,Error_Branchless_Methods,Error_Branchless_Methods_Covered,AssertionContract,EqualsContract,EqualsHashcodeContract,EqualsNullContract,EqualsSymmetricContract,HashCodeReturnsNormallyContract,JCrasherExceptionContract,NullPointerExceptionContract,ToStringReturnsNormallyContract,UndeclaredExceptionContract,Contract_Violations,Unique_Violations,Data_File,Definitions,Uses,DefUsePairs,IntraMethodPairs,InterMethodPairs,IntraClassPairs,ParameterPairs,AliasingIntraMethodPairs,AliasingInterMethodPairs,AliasingIntraClassPairs,AliasingParameterPairs,CoveredIntraMethodPairs,CoveredInterMethodPairs,CoveredIntraClassPairs,CoveredParameterPairs,CoveredAliasIntraMethodPairs,CoveredAliasInterMethodPairs,CoveredAliasIntraClassPairs,CoveredAliasParameterPairs,CoverageTimeline_T1,CoverageTimeline_T2,CoverageTimeline_T3,CoverageTimeline_T4,CoverageTimeline_T5,CoverageTimeline_T6,CoverageTimeline_T7,CoverageTimeline_T8,CoverageTimeline_T9,CoverageTimeline_T10
nu.staldal.ftp.FTPClient,102,204,21,26,14,3,1,218,22,19335,0.10091743119266056,0.10091743119266056,7,,,61657,653,61004,22441,1,8,29,7,7,40,50,1433890056152,60,0,0,0,0,36,0,0,2,0,3705,0,0,0,0,0,0,0,3,00000000000000000000000000001000000000001111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111110101010111010000000000000000000000000000000000000000000000,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_nu.staldal.ftp.FTPClient-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963302752293578,0.10091743119266056,0.10091743119266056,0.10091743119266056,0.10091743119266056,0.10091743119266056,0.10091743119266056,0.10091743119266056,0.10091743119266056,0.10091743119266056
nu.staldal.lagoon.BuildSitemap,8,16,1,2,1,2,1,17,2,17191,0.11764705882352941,0.11764705882352941,2,,,61117,112,61005,19049,0,2,16,2,2,40,50,1433890179034,60,0,0,0,0,243,0,0,14,0,0,0,0,0,0,0,0,0,3,10100000000000000,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_nu.staldal.lagoon.BuildSitemap-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7647058823529411,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941
nu.staldal.lagoon.InputComponent,2,4,0,11,9,0,0,13,0,2818,0.0,0.0,0,,,61038,25,61013,14590,0,1,3,0,0,40,50,1433890297393,60,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0000000000000,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_nu.staldal.lagoon.InputComponent-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nu.staldal.lagoon.LagoonCLI,2,4,0,3,1,1,1,5,1,169361,0.2,0.2,1,,,61046,42,61004,51943,0,1,1,1,1,40,50,1433890433306,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_nu.staldal.lagoon.LagoonCLI-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
nu.staldal.lagoon.LagoonGUI,21,42,0,26,19,0,0,61,0,16,0.0,0.0,0,,,61062,42,61020,3433,0,1,1,0,0,40,50,1433890552389,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0000000000000000000000000000000000000000000000000000000000000,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_nu.staldal.lagoon.LagoonGUI-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nu.staldal.lagoon.MessageDialog,0,0,0,3,3,0,0,3,0,2955,0.0,0.0,0,,,61158,33,61125,13778,0,1,10,0,0,40,50,1433890679391,60,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,000,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_nu.staldal.lagoon.MessageDialog-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nu.staldal.lagoon.MyParser,9,18,6,5,1,3,1,19,7,48874,0.3684210526315789,0.3684210526315789,2,,,61139,133,61006,45773,1,2,10,2,4,40,50,1433890811029,60,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,3,1110100000000100110,0.008064516129032258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_nu.staldal.lagoon.MyParser-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.3684210526315789
nu.staldal.lagoon.PasswordDialog,0,0,0,6,6,0,0,6,0,3126,0.0,0.0,0,,,61059,22,61037,15554,0,1,3,0,0,40,50,1433890937049,60,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,000000,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_nu.staldal.lagoon.PasswordDialog-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nu.staldal.lagoon.TextAreaWriter,1,2,1,5,4,5,4,6,5,32557,0.8333333333333334,0.8333333333333334,3,,,63224,134,63090,23560,0,2,12,3,7,40,50,1433891068893,60,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,111110,0.014492753623188406,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_nu.staldal.lagoon.TextAreaWriter-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
nu.staldal.lagoon.XMLCheck,0,0,0,1,1,1,1,1,1,5119,1.0,1.0,1,,,1545,86,1459,1108,0,1,9,1,1,40,50,1433891204318,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_nu.staldal.lagoon.XMLCheck-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nu.staldal.lagoon.YesNoQueryDialog,0,0,0,6,6,0,0,6,0,2906,0.0,0.0,0,,,61029,18,61011,14886,0,1,3,0,0,40,50,1433891260831,60,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,000000,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_nu.staldal.lagoon.YesNoQueryDialog-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nu.staldal.lagoon.core.ByteStreamConsumer,3,6,6,6,3,6,3,9,9,7190,1.0,1.0,6,,,13291,380,12911,4297,0,8,73,6,18,40,50,1433891398900,60,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,3,111111111,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_nu.staldal.lagoon.core.ByteStreamConsumer-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nu.staldal.lagoon.core.DeleteEntry,0,0,0,5,5,5,5,5,5,1365,1.0,1.0,4,,,6627,701,5926,883,0,5,145,4,8,40,50,1433891470547,60,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,3,11111,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_nu.staldal.lagoon.core.DeleteEntry-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
